Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 129d,345 (185-2-158 53.91%),436 (1.26),235 (150-2-83 64.26%),312 (1.33)
30,"Atkins, Tom",24y 2d,23 (15-0-8 65.22%),5 (0.22),←,
24,"Bews, Jed",25y 280d,83 (46-2-35 56.63%),9 (0.11),←,
46,"Blicavs, Mark",28y 176d,158 (104-2-52 66.46%),36 (0.23),←,
40,"Dahlhaus, Luke",27y 30d,178 (87-0-91 48.88%),124 (0.70),24 (17-0-7 70.83%),14 (0.58)
35,"Dangerfield, Patrick",29y 168d,248 (143-1-104 57.86%),283 (1.14),94 (62-1-31 66.49%),120 (1.28)
29,"Guthrie, Cameron",27y 32d,161 (105-2-54 65.84%),52 (0.32),←,
25,"Henderson, Lachie",29y 280d,171 (85-2-84 50.29%),113 (0.66),54 (35-1-18 65.74%),9 (0.17)
38,"Henry, Jack",21y 22d,45 (28-0-17 62.22%),8 (0.18),←,
11,"Kelly, Tim",25y 56d,48 (30-0-18 62.50%),48 (1.00),←,
8,"Kolodjashnij, Jake",24y 42d,93 (59-2-32 64.52%),,←,
27,"Menegola, Sam",27y 197d,65 (41-1-23 63.85%),48 (0.74),←,
32,"Miers, Gryan",20y 174d,25 (17-0-8 68.00%),28 (1.12),←,
19,"Narkle, Quinton",21y 291d,12 (6-0-6 50.00%),10 (0.83),←,
42,"OConnor, Mark",22y 246d,30 (19-0-11 63.33%),1 (0.03),←,
3,"Parfitt, Brandan",21y 146d,54 (37-0-17 68.52%),25 (0.46),←,
17,"Ratugolea, Esava",21y 58d,28 (20-0-8 71.43%),22 (0.79),←,
14,"Selwood, Joel",31y 117d,295 (216-1-78 73.39%),158 (0.54),←,
1,"Stanley, Rhys",28y 293d,133 (70-1-62 53.01%),84 (0.63),75 (49-1-25 66.00%),44 (0.59)
44,"Stewart, Tom",26y 189d,68 (44-0-24 64.71%),3 (0.04),←,
7,"Taylor, Harry",33y 100d,261 (191-2-68 73.56%),74 (0.28),←,
2,"Tuohy, Zach",29y 284d,186 (88-2-96 47.85%),59 (0.32),66 (40-1-25 61.36%),19 (0.29)
Totals,Totals,26y 167d,2710 (1636-20-1054 60.37%),1626 (0.60),,
C,"Scott, Chris",43y 140d,215 (148-2-65 69.30%),,←,
