Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Beinke, Bryan",3,1,1,4,,,,,,2.0,,,1.0,1.0,,2.0,2.0,,,,,,
26,"Bickley, Mark",12,3,5,17,1,1.0,,1.0,2.0,4.0,3.0,1.0,2.0,1.0,,6.0,13.0,,1.0,3.0,,,
44,"Bown, Stuart",,1,1,1,,,,,,,,,,,,,1.0,,,1.0,,,
24,"Burton, Brett",12,11,4,16,5,,1.0,,3.0,3.0,3.0,,,1.0,2.0,7.0,9.0,4.0,3.0,,2.0,,
4,"Clarke, Matthew",2,1,2,4,,,14.0,,,,2.0,,,1.0,,4.0,,1.0,,,,,
1,"Crowell, Andrew",2,3,6,8,,,,2.0,,1.0,,2.0,,2.0,,4.0,4.0,1.0,,,2.0,,
9,"Edwards, Tyson",14,2,3,17,1,1.0,,1.0,1.0,3.0,4.0,3.0,1.0,,,4.0,11.0,,1.0,,,,
36,"Goodwin, Simon",15,3,3,18,2,,,9.0,1.0,9.0,6.0,1.0,4.0,,,11.0,8.0,,1.0,1.0,,,
34,"Hart, Ben",10,3,3,13,1,1.0,,1.0,1.0,2.0,,,4.0,,,3.0,7.0,,1.0,1.0,1.0,,
3,"Jarman, Darren",10,5,6,16,,,,2.0,3.0,4.0,,1.0,1.0,1.0,,6.0,9.0,1.0,,4.0,,,
28,"Johnson, Kane",13,4,4,17,,,,6.0,2.0,3.0,3.0,1.0,1.0,1.0,,3.0,14.0,,,,1.0,,
40,"Ladhams, Chris",8,4,6,14,1,,,1.0,,3.0,3.0,,1.0,,,5.0,9.0,,,,,,
31,"Marsh, Ben",7,,5,12,,,6.0,3.0,1.0,,2.0,3.0,1.0,2.0,,7.0,3.0,,,2.0,,,
16,"McGregor, Ken",10,5,5,15,2,3.0,,2.0,,1.0,1.0,,1.0,1.0,,9.0,6.0,2.0,3.0,2.0,1.0,,
23,"McLeod, Andrew",23,2,4,27,,6.0,,2.0,,10.0,6.0,3.0,,1.0,3.0,12.0,14.0,,,2.0,1.0,,
32,"Ricciuto, Mark",15,7,3,18,1,1.0,1.0,2.0,,7.0,3.0,,,,,5.0,13.0,1.0,1.0,3.0,2.0,,
15,"Richardson, Adam",,,,,,,4.0,,,,,,,1.0,,,,,,3.0,,,
10,"Robran, Matthew",6,6,2,8,3,,2.0,,,1.0,,,,,,4.0,3.0,3.0,3.0,3.0,,,
7,"Smart, Nigel",13,8,10,23,,1.0,4.0,6.0,2.0,6.0,2.0,3.0,,4.0,1.0,7.0,16.0,,1.0,1.0,,,
20,"Stenglein, Tyson",4,2,3,7,,,,1.0,,1.0,3.0,,,,,4.0,3.0,,,3.0,,,
19,"Stevens, Mark",7,5,2,9,,,,1.0,5.0,,,,,4.0,,3.0,6.0,,,4.0,,,
30,"Vardy, Peter",5,2,1,6,,,,1.0,,2.0,1.0,,,1.0,,3.0,3.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,78,79,270,17,18.0,32.0,41.0,21.0,62.0,42.0,18.0,17.0,22.0,6.0,109.0,154.0,13.0,15.0,35.0,10.0,,
Opposition,Opposition,173,74,90,263,14,8.0,18.0,42.0,35.0,40.0,38.0,15.0,22.0,17.0,,112.0,148.0,17.0,9.0,21.0,5.0,,
