North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 92d,50 (27-0-23 54.00%),17 (0.34),40 (20-0-20 50.00%),13 (0.32)
18,"Atley, Shaun",26y 234d,183 (93-0-90 50.82%),43 (0.23),←,
50,"Brown, Ben",26y 166d,106 (56-0-50 52.83%),231 (2.18),←,
10,"Cunnington, Ben",27y 309d,194 (100-0-94 51.55%),81 (0.42),←,
14,"Dumont, Trent",23y 309d,67 (25-0-42 37.31%),22 (0.33),←,
6,"Garner, Taylor",25y 117d,35 (17-0-18 48.57%),25 (0.71),←,
22,"Goldstein, Todd",30y 308d,219 (111-1-107 50.91%),117 (0.53),←,
4,"Higgins, Shaun",31y 62d,209 (99-1-109 47.61%),213 (1.02),80 (41-0-39 51.25%),85 (1.06)
20,"Larkey, Nick",20y 333d,4 (1-0-3 25.00%),3 (0.75),←,
34,"Macmillan, Jamie",27y 224d,146 (75-0-71 51.37%),45 (0.31),←,
17,"Pittard, Jasper",28y 34d,133 (68-0-65 51.13%),12 (0.09),7 (2-0-5 28.57%),1 (0.14)
13,"Polec, Jared",26y 205d,113 (61-0-52 53.98%),60 (0.53),7 (2-0-5 28.57%),5 (0.71)
12,"Simpkin, Jy",21y 61d,41 (17-0-24 41.46%),23 (0.56),←,
25,"Tarrant, Robbie",30y 10d,133 (64-0-69 48.12%),43 (0.32),←,
26,"Thomas, Tarryn",19y 41d,5 (2-0-3 40.00%),2 (0.40),←,
16,"Thompson, Scott",32y 361d,228 (110-2-116 48.68%),7 (0.03),←,
28,"Turner, Kayne",23y 125d,65 (33-0-32 50.77%),45 (0.69),←,
2,"Williams, Marley",25y 287d,106 (53-0-53 50.00%),10 (0.09),38 (17-0-21 44.74%),4 (0.11)
32,"Wood, Mason",25y 234d,44 (22-0-22 50.00%),54 (1.23),←,
19,"Wright, Sam",28y 294d,135 (76-0-59 56.30%),58 (0.43),←,
7,"Ziebell, Jack",28y 66d,195 (94-0-101 48.21%),148 (0.76),←,
44,"Zurhaar, Cameron",20y 348d,13 (5-0-8 38.46%),12 (0.92),←,
Totals,Totals,26y 76d,2424 (1209-4-1211 49.88%),1271 (0.52),,
C,"Scott, Brad",43y 2d,208 (105-0-103 50.48%),,←,
