Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",4,3,1,5,,,2.0,,,,,,,,,,,,,,,,
31,"Alvin, Tom",10,5,3,13,3,1.0,,1.0,,,,,,,,,,,,,,,
21,"Bradley, Craig",17,3,12,29,2,1.0,,1.0,,,,,,,2.0,,,,,,,,
20,"Brown, Fraser",8,2,8,16,1,2.0,,1.0,,,,,,2.0,,,,,,,,,
39,"Christou, Ang",11,6,1,12,,,,1.0,,,,,,,,,,,,,,,
35,"Dean, Peter",8,2,3,11,,1.0,1.0,2.0,,,,,1.0,3.0,,,,,,,,,
12,"Gleeson, Adrian",11,5,5,16,1,,,2.0,,,,,1.0,3.0,,,,,,,,,
13,"Hanna, Mil",9,5,12,21,,,,3.0,,,,,,1.0,,,,,,,,,
33,"Hogg, Matthew",6,2,4,10,1,,,3.0,,,,,,2.0,,,,,,,,,
4,"Kernahan, Stephen",9,7,6,15,6,3.0,1.0,,,,,,1.0,4.0,1.0,,,,,,,,
43,"Koutoufides, Anthony",13,4,6,19,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
15,"Lynn, Tony",3,2,2,5,1,,,2.0,,,,,,,,,,,,,,,
44,"Madden, Justin",5,2,3,8,,,23.0,,,,,,1.0,6.0,,,,,,,,,
5,"McKay, Andrew",4,3,12,16,1,,1.0,4.0,,,,,,,,,,,,,,,
10,"Mitchell, Barry",11,1,16,27,2,,,3.0,,,,,3.0,1.0,,,,,,,,,
7,"Ratten, Brett",19,2,7,26,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Sexton, Michael",12,3,6,18,,,,3.0,,,,,2.0,,,,,,,,,,
1,"Silvagni, Stephen",8,3,3,11,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Spalding, Earl",6,3,4,10,,,1.0,3.0,,,,,2.0,2.0,,,,,,,,,
32,"Whitehead, Adrian",1,1,,1,,,,,,,,,,,,,,,,,,,
2,"Williams, Greg",17,5,28,45,,1.0,,1.0,,,,,1.0,2.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,69,142,334,19,12.0,29.0,33.0,,,,,14.0,29.0,6.0,,,,,,,,
Opposition,Opposition,170,53,89,259,8,14.0,11.0,29.0,,,,,29.0,14.0,,,,,,,,,
