Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",27y 16d,112 (72-0-40 64.29%),69 (0.62),9 (5-0-4 55.56%),9 (1.00)
26,"Bickley, Mark",23y 299d,49 (24-0-25 48.98%),7 (0.14),←,
34,"Hart, Ben",18y 325d,31 (16-0-15 51.61%),4 (0.13),←,
17,"Hodges, Scott",25y 34d,30 (15-0-15 50.00%),84 (2.80),←,
35,"Jameson, Rod",22y 334d,41 (22-0-19 53.66%),76 (1.85),←,
2,"Jarman, Andrew",27y 136d,46 (24-0-22 52.17%),24 (0.52),←,
13,"Lee, Scott",29y 359d,52 (26-0-26 50.00%),15 (0.29),←,
27,"Liptak, Matthew",23y 30d,43 (23-0-20 53.49%),58 (1.35),←,
18,"Maynard, Rodney",26y 251d,53 (26-0-27 49.06%),13 (0.25),←,
10,"McDermott, Chris",29y 207d,52 (26-0-26 50.00%),18 (0.35),←,
11,"McGuinness, Tony",29y 24d,158 (75-2-81 48.10%),158 (1.00),49 (25-0-24 51.02%),50 (1.02)
6,"Modra, Tony",24y 90d,17 (9-0-8 52.94%),80 (4.71),←,
46,"Patterson, Paul",27y 244d,9 (5-0-4 55.56%),2 (0.22),←,
52,"Rehn, Shaun",21y 286d,30 (16-0-14 53.33%),8 (0.27),←,
32,"Ricciuto, Mark",17y 356d,5 (2-0-3 40.00%),1 (0.20),←,
5,"Robran, Matthew",22y 72d,12 (6-0-6 50.00%),10 (0.83),5 (2-0-3 40.00%),5 (1.00)
3,"Rowe, Stephen",27y 208d,18 (9-0-9 50.00%),17 (0.94),←,
7,"Smart, Nigel",24y 9d,45 (22-0-23 48.89%),4 (0.09),←,
12,"Tregenza, Simon",22y 82d,39 (20-0-19 51.28%),7 (0.18),←,
49,"Viska, Mark",22y 31d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 243d,843 (439-2-402 52.08%),655 (0.78),,
C,"Cornes, Graham",45y 60d,53 (26-0-27 49.06%),,←,
