Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Collins, Andrew",7,1.0,3.0,10,,,,4.0,,,,,,1.0,,,,,,,,,
26,"Cooper, Paul",25,11.0,4.0,29,,,,4.0,,,,,,,,,,,,,,,
9,"Crawford, Shane",7,,9.0,16,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,
13,"Dear, Paul",7,3.0,8.0,15,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
19,"Dunstall, Jason",10,6.0,,10,6.0,3.0,,,,,,,3.0,,,,,,,,,,
34,"Graham, Mark",15,6.0,6.0,21,,4.0,2.0,1.0,,,,,2.0,,,,,,,,,,
2,"Holland, Nick",13,11.0,11.0,24,,1.0,10.0,1.0,,,,,,,1.0,,,,,,,,
17,"Hudson, Paul",8,4.0,5.0,13,3.0,,,1.0,,,,,,1.0,,,,,,,,,
11,"Jarman, Darren",22,2.0,7.0,29,,,,1.0,,,,,,5.0,2.0,,,,,,,,
1,"Jencke, Ray",6,3.0,2.0,8,,,,,,,,,1.0,,,,,,,,,,
20,"Maginness, Scott",1,,2.0,3,,,,1.0,,,,,,,,,,,,,,,
28,"McDonald, Alex",13,3.0,2.0,15,,,,4.0,,,,,,1.0,,,,,,,,,
8,"Minton-Connell, Simon",2,,2.0,4,,,,1.0,,,,,,,,,,,,,,,
44,"Platten, John",30,3.0,4.0,34,2.0,1.0,,3.0,,,,,2.0,2.0,3.0,,,,,,,,
18,"Pritchard, Darrin",12,2.0,13.0,25,,,,3.0,,,,,1.0,1.0,,,,,,,,,
10,"Robran, Jonathon",4,1.0,,4,,,,1.0,,,,,2.0,,,,,,,,,,
21,"Stevenson, Shayne",3,,4.0,7,1.0,,,1.0,,,,,,,,,,,,,,,
29,"Tallis, Rayden",12,2.0,4.0,16,,,,3.0,,,,,,,,,,,,,,,
25,"Taylor, Jason",10,3.0,1.0,11,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
30,"Woods, Tony",5,1.0,8.0,13,,,,1.0,,,,,,2.0,,,,,,,,,
33,"Young, Matthew",4,2.0,3.0,7,,,,1.0,,,,,,,,,,,,,,,
Totals,Totals,216,64.0,98.0,314,14.0,12.0,13.0,36.0,,,,,13.0,17.0,6.0,,,,,,,,
Opposition,Opposition,157,28.0,82.0,239,4.0,13.0,37.0,34.0,,,,,17.0,13.0,,,,,,,,,
