North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 98d,61 (27-1-33 45.08%),58 (0.95),←,
44,"Brayshaw, Mark",24y 208d,17 (12-0-5 70.59%),2 (0.12),←,
22,"Bryce, Paul",22y 51d,48 (22-1-25 46.88%),26 (0.54),←,
14,"Buckley, Ben",23y 64d,49 (19-0-30 38.78%),13 (0.27),←,
18,"Carey, Wayne",19y 97d,25 (14-0-11 56.00%),38 (1.52),←,
30,"Chandler, Jeff",24y 173d,29 (17-1-11 60.34%),4 (0.14),←,
27,"Crocker, Darren",23y 159d,66 (31-1-34 47.73%),44 (0.67),←,
51,"Dwyer, Anthony",20y 243d,2 (1-0-1 50.00%),,←,
6,"Fairley, Ian",25y 348d,104 (50-2-52 49.04%),137 (1.32),←,
31,"Gallagher, Michael",24y 115d,29 (20-1-8 70.69%),19 (0.66),13 (10-0-3 76.92%),2 (0.15)
12,"Hamilton, Steven",19y 359d,6 (3-0-3 50.00%),1 (0.17),←,
34,"Hepburn, Mark",22y 3d,56 (27-1-28 49.11%),29 (0.52),←,
9,"Larkin, Matthew",26y 13d,125 (64-3-58 52.40%),112 (0.90),←,
35,"Longmire, John",19y 244d,49 (20-1-28 41.84%),128 (2.61),←,
4,"Martyn, Mick",22y 1d,54 (24-1-29 45.37%),4 (0.07),←,
16,"McCarthy, John",23y 155d,60 (25-1-34 42.50%),62 (1.03),←,
3,"Rock, Anthony",19y 337d,19 (9-0-10 47.37%),15 (0.79),←,
36,"Romero, Jose",19y 31d,31 (15-0-16 48.39%),41 (1.32),←,
24,"Sholl, Craig",22y 245d,21 (12-0-9 57.14%),4 (0.19),←,
15,"Smith, Ross",25y 210d,122 (55-2-65 45.90%),24 (0.20),←,
Totals,Totals,22y 194d,973 (467-16-490 48.00%),761 (0.78),,
C,"Schimmelbusch, Wayne",37y 225d,22 (12-0-10 54.55%),,←,
