West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",12,7,4,16,,,2.0,3.0,,,,,1.0,,2.0,,,,,,,,
6,"Banfield, Drew",10,2,7,17,,,,,,,,,2.0,3.0,,,,,,,,,
20,"Bond, Shane",4,1,1,5,,,,,,,,,,,,,,,,,,,
14,"Brennan, Michael",16,6,4,20,1,,1.0,1.0,,,,,4.0,1.0,,,,,,,,,
18,"Evans, Tony",3,4,8,11,2,,,1.0,,,,,,1.0,,,,,,,,,
36,"Hart, David",13,3,4,17,1,,,,,,,,1.0,,1.0,,,,,,,,
1,"Heady, Brett",8,2,2,10,3,1.0,,,,,,,1.0,1.0,,,,,,,,,
22,"Hynes, David",4,3,2,6,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
27,"Jakovich, Glen",15,3,2,17,1,1.0,,,,,,,4.0,,3.0,,,,,,,,
2,"Kemp, Dean",14,4,8,22,1,,,1.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",15,4,2,17,1,1.0,,4.0,,,,,1.0,,,,,,,,,,
3,"Mainwaring, Chris",18,4,3,21,,,,1.0,,,,,4.0,1.0,,,,,,,,,
30,"Matera, Peter",12,7,5,17,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
11,"McIntosh, Ashley",11,4,5,16,3,1.0,,,,,,,,1.0,,,,,,,,,
17,"McKenna, Guy",7,5,7,14,,,,3.0,,,,,2.0,,,,,,,,,,
10,"Pyke, Don",12,2,2,14,,,,2.0,,,,,1.0,2.0,,,,,,,,,
29,"Spinks, Brett",4,2,6,10,1,,1.0,,,,,,,1.0,,,,,,,,,
7,"Turley, Craig",5,1,5,10,1,1.0,,,,,,,,1.0,,,,,,,,,
50,"Turnbull, Ryan",12,4,3,15,,1.0,14.0,1.0,,,,,3.0,,,,,,,,,,
39,"Waterman, Chris",8,1,,8,,,,,,,,,,1.0,,,,,,,,,
9,"Wilson, Peter",18,4,3,21,2,3.0,1.0,,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,73,83,304,19,14.0,20.0,20.0,,,,,26.0,18.0,6.0,,,,,,,,
Opposition,Opposition,188,68,114,302,7,7.0,22.0,26.0,,,,,18.0,26.0,,,,,,,,,
