Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 364d,30 (16-0-14 53.33%),16 (0.53),←,
11,"Bandy, Daniel",26y 203d,116 (38-0-78 32.76%),101 (0.87),11 (5-0-6 45.45%),21 (1.91)
40,"Birss, Shane",19y 90d,10 (5-0-5 50.00%),4 (0.40),←,
17,"Brown, Nathan",24y 119d,104 (57-1-46 55.29%),110 (1.06),←,
16,"Croft, Matthew",29y 103d,160 (89-3-68 56.56%),53 (0.33),←,
38,"Cross, Daniel",19y 71d,2 (2-0-0 100.00%),,←,
14,"Darcy, Luke",26y 332d,144 (76-2-66 53.47%),99 (0.69),←,
28,"Dimattina, Paul",27y 199d,100 (56-1-43 56.50%),45 (0.45),←,
10,"Eagleton, Nathan",23y 211d,107 (53-2-52 50.47%),86 (0.80),51 (27-0-24 52.94%),41 (0.80)
4,"Garlick, Simon",27y 60d,143 (78-1-64 54.90%),113 (0.79),99 (54-1-44 55.05%),86 (0.87)
13,"Giansiracusa, Daniel",20y 90d,23 (10-0-13 43.48%),21 (0.91),←,
9,"Gilbee, Lindsay",20y 336d,18 (10-0-8 55.56%),7 (0.39),←,
3,"Grant, Chris",29y 178d,263 (139-4-120 53.61%),490 (1.86),←,
33,"Hargrave, Ryan",20y 318d,8 (5-0-3 62.50%),3 (0.38),←,
22,"Harrison, Ben",27y 143d,109 (53-0-56 48.62%),47 (0.43),33 (15-0-18 45.45%),8 (0.24)
25,"Hunter, Kingsley",27y 13d,89 (36-0-53 40.45%),112 (1.26),48 (22-0-26 45.83%),26 (0.54)
6,"Johnson, Brad",25y 326d,178 (92-3-83 52.53%),204 (1.15),←,
35,"Kretiuk, Steven",29y 340d,146 (84-2-60 58.22%),11 (0.08),←,
39,"Liberatore, Tony",36y 118d,278 (148-3-127 53.78%),95 (0.34),←,
2,"Murphy, Robert",20y,27 (14-0-13 51.85%),4 (0.15),←,
12,"Saunders, Nathan",25y 322d,6 (5-0-1 83.33%),8 (1.33),←,
5,"Smith, Rohan",29y 9d,202 (107-3-92 53.71%),196 (0.97),←,
Totals,Totals,25y 146d,2263 (1173-25-1065 51.83%),1825 (0.81),,
C,"Wallace, Terry",43y 178d,138 (76-1-61 55.43%),,←,
