Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",20,4,11,31,,2.0,,4.0,2.0,7.0,8.0,1.0,4.0,1.0,3.0,16.0,17.0,,,3.0,,,74.0
31,"Fritsch, Bayley",17,2,8,25,,1.0,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,14.0,11.0,1.0,,1.0,,,79.0
17,"Frost, Sam",3,1,6,9,,,,4.0,,,,2.0,,1.0,,6.0,3.0,,,6.0,,,93.0
36,"Garlett, Jeff",6,2,8,14,1,,,6.0,,1.0,1.0,4.0,,2.0,,6.0,8.0,,1.0,1.0,1.0,,81.0
11,"Gawn, Max",11,6,9,20,1,1.0,42.0,1.0,,4.0,3.0,2.0,5.0,1.0,2.0,9.0,11.0,1.0,1.0,4.0,,1.0,84.0
4,"Harmes, James",12,3,12,24,1,,,5.0,1.0,5.0,1.0,2.0,1.0,,,6.0,18.0,,,3.0,2.0,,76.0
14,"Hibberd, Michael",9,3,8,17,,1.0,,3.0,,3.0,,2.0,,1.0,,5.0,12.0,,,2.0,,,84.0
1,"Hogan, Jesse",12,7,7,19,2,3.0,4.0,2.0,,6.0,,6.0,1.0,3.0,,8.0,11.0,1.0,3.0,3.0,,,92.0
39,"Jetta, Neville",6,5,7,13,,,,1.0,1.0,1.0,,2.0,1.0,,,4.0,10.0,1.0,,4.0,,,84.0
2,"Jones, Nathan",10,4,12,22,1,1.0,,2.0,,3.0,1.0,6.0,,4.0,,7.0,17.0,,,2.0,,,84.0
6,"Lewis, Jordan",14,5,7,21,,1.0,,1.0,1.0,6.0,2.0,7.0,3.0,3.0,,6.0,15.0,1.0,,1.0,,,87.0
28,"McDonald, Oscar",11,3,2,13,,,,1.0,3.0,1.0,,2.0,,1.0,,2.0,8.0,,,7.0,,,98.0
25,"McDonald, Tom",11,7,8,19,1,2.0,3.0,,,6.0,3.0,1.0,,,,8.0,11.0,,2.0,7.0,,1.0,89.0
18,"Melksham, Jake",9,2,6,15,1,1.0,,,,4.0,2.0,1.0,,,,7.0,7.0,,,2.0,,,75.0
30,"Neal-Bullen, Alex",9,3,5,14,1,2.0,,4.0,,3.0,,2.0,1.0,1.0,,4.0,9.0,,1.0,,,1.0,70.0
13,"Oliver, Clayton",15,5,20,35,2,1.0,,7.0,2.0,7.0,4.0,3.0,,,1.0,19.0,16.0,,1.0,1.0,,1.0,84.0
5,"Petracca, Christian",12,5,17,29,,3.0,,5.0,1.0,3.0,5.0,3.0,2.0,,,20.0,11.0,,1.0,4.0,,1.0,86.0
3,"Salem, Christian",19,5,10,29,1,1.0,,1.0,5.0,5.0,1.0,4.0,,1.0,,9.0,19.0,,,3.0,,,84.0
44,"Smith, Joel",2,2,6,8,,,,7.0,,,,1.0,2.0,,,3.0,6.0,,,2.0,,,72.0
9,"Spargo, Charlie",8,5,5,13,1,,,3.0,1.0,3.0,,5.0,,1.0,,,13.0,,1.0,,,1.0,70.0
15,"Stretch, Billy",15,5,9,24,,2.0,,4.0,,5.0,3.0,2.0,1.0,,,9.0,16.0,1.0,,1.0,,,76.0
7,"Viney, Jack",9,5,19,28,,1.0,,7.0,,2.0,6.0,1.0,,,,10.0,17.0,,,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,89,202,442,13,24.0,49.0,69.0,19.0,78.0,42.0,61.0,23.0,21.0,6.0,178.0,266.0,6.0,11.0,58.0,3.0,6.0,
Opposition,Opposition,188,70,151,339,7,6.0,32.0,78.0,55.0,28.0,28.0,63.0,21.0,23.0,,130.0,203.0,3.0,2.0,40.0,2.0,3.0,
