0,1,2,3,4,5,6
←,"Round: 22 Venue: M.C.G. Date: Sat, 28-Aug-1999 2:10 PM Attendance: 47480","Round: 22 Venue: M.C.G. Date: Sat, 28-Aug-1999 2:10 PM Attendance: 47480","Round: 22 Venue: M.C.G. Date: Sat, 28-Aug-1999 2:10 PM Attendance: 47480","Round: 22 Venue: M.C.G. Date: Sat, 28-Aug-1999 2:10 PM Attendance: 47480","Round: 22 Venue: M.C.G. Date: Sat, 28-Aug-1999 2:10 PM Attendance: 47480",→
←,Essendon,3.2.20,8.5.53,12.13.85,17.14.116,→
←,Melbourne,7.2.44,12.5.77,13.6.84,15.9.99,→
←,Qrt margin,ME by 24,ME by 24,ES by 1,ES by 17,→
←,Qrt scores,ME 44-20,33-33,ES 32-7,ES 31-15,→
←,Field umpires,"Matthew Norden (62), Darren McCauley (51), Shane McInerney (73)","Matthew Norden (62), Darren McCauley (51), Shane McInerney (73)","Matthew Norden (62), Darren McCauley (51), Shane McInerney (73)","Matthew Norden (62), Darren McCauley (51), Shane McInerney (73)",→
