Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 175d,70 (37-2-31 54.29%),4 (0.06),←,
25,"Chaplin, Troy",29y 165d,202 (93-1-108 46.29%),14 (0.07),62 (38-0-24 61.29%),4 (0.06)
30,"Conca, Reece",22y 360d,73 (37-1-35 51.37%),20 (0.27),←,
9,"Cotchin, Trent",25y 122d,149 (73-2-74 49.66%),91 (0.61),←,
5,"Ellis, Brandon",22y 4d,83 (46-1-36 56.02%),31 (0.37),←,
6,"Grigg, Shaun",27y 110d,142 (69-2-71 49.30%),65 (0.46),99 (51-2-46 52.53%),55 (0.56)
2,"Grimes, Dylan",24y 22d,60 (33-0-27 55.00%),2 (0.03),←,
16,"Hampson, Shaun",27y 139d,78 (39-1-38 50.64%),33 (0.42),15 (5-0-10 33.33%),1 (0.07)
14,"Houli, Bachar",27y 87d,132 (65-3-64 50.38%),30 (0.23),106 (55-2-49 52.83%),21 (0.20)
28,"Hunt, Taylor",24y 275d,81 (60-0-21 74.07%),20 (0.25),18 (11-0-7 61.11%),1 (0.06)
48,"Lambert, Kane",23y 254d,8 (5-0-3 62.50%),2 (0.25),←,
35,"Lennon, Ben",20y 33d,12 (5-0-7 41.67%),7 (0.58),←,
27,"Lloyd, Sam",25y 157d,16 (7-0-9 43.75%),17 (1.06),←,
20,"Maric, Ivan",29y 215d,149 (85-1-63 57.38%),57 (0.38),72 (42-1-29 59.03%),29 (0.40)
4,"Martin, Dustin",24y 42d,126 (60-2-64 48.41%),133 (1.06),←,
33,"McIntosh, Kamdyn",21y 126d,18 (11-0-7 61.11%),7 (0.39),←,
26,"Miles, Anthony",23y 160d,41 (21-0-20 51.22%),11 (0.27),31 (20-0-11 64.52%),10 (0.32)
1,"Newman, Chris",33y 81d,263 (101-5-157 39.35%),51 (0.19),←,
18,"Rance, Alex",25y 302d,125 (56-2-67 45.60%),8 (0.06),←,
8,"Riewoldt, Jack",26y 280d,175 (77-4-94 45.14%),425 (2.43),←,
29,"Vickery, Ty",25y 68d,97 (45-2-50 47.42%),115 (1.19),←,
31,"Vlastuin, Nick",21y 110d,56 (32-0-24 57.14%),14 (0.25),←,
Totals,Totals,25y 66d,2156 (1057-29-1070 49.03%),1157 (0.54),,
C,"Hardwick, Damien",42y 354d,130 (62-2-66 48.46%),,←,
