Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
6,"Broughton, Greg",23y 346d,32 (13-0-19 40.63%),4 (0.13),←,
15,"Crowley, Ryan",26y 189d,96 (47-0-49 48.96%),73 (0.76),←,
40,"de Boer, Matt",20y 184d,37 (16-0-21 43.24%),11 (0.30),←,
41,"Duffield, Paul",25y 217d,69 (29-0-40 42.03%),19 (0.28),←,
13,"Fyfe, Nat",18y 357d,18 (11-0-7 61.11%),14 (0.78),←,
14,"Grover, Antoni",30y 183d,181 (78-0-103 43.09%),25 (0.14),←,
43,"Hayden, Roger",29y 275d,125 (65-0-60 52.00%),14 (0.11),←,
11,"Headland, Des",29y 232d,166 (98-0-68 59.04%),177 (1.07),114 (58-0-56 50.88%),125 (1.10)
32,"Hill, Stephen",20y 132d,45 (20-0-25 44.44%),28 (0.62),←,
5,"Ibbotson, Garrick",22y 179d,61 (22-0-39 36.07%),16 (0.26),←,
37,"Johnson, Michael",25y 325d,103 (51-0-52 49.51%),38 (0.37),←,
23,"Mayne, Chris",21y 312d,36 (18-0-18 50.00%),36 (1.00),←,
18,"McPharlin, Luke",28y 283d,168 (82-0-86 48.81%),112 (0.67),156 (74-0-82 47.44%),109 (0.70)
9,"McPhee, Adam",27y 339d,190 (79-1-110 41.84%),101 (0.53),48 (20-0-28 41.67%),18 (0.38)
2,"Morabito, Anthony",18y 316d,23 (14-0-9 60.87%),13 (0.57),←,
16,"Mundy, David",25y 52d,130 (61-0-69 46.92%),49 (0.38),←,
29,"Pavlich, Matthew",28y 253d,236 (103-0-133 43.64%),468 (1.98),←,
24,"Roberton, Dylan",19y 81d,13 (7-0-6 53.85%),2 (0.15),←,
31,"Sandilands, Aaron",27y 278d,156 (78-0-78 50.00%),60 (0.38),←,
36,"Silvagni, Alex",22y 346d,15 (10-0-5 66.67%),4 (0.27),←,
8,"Suban, Nick",20y 124d,38 (14-0-24 36.84%),13 (0.34),←,
38,"Walters, Michael",19y 246d,8 (2-0-6 25.00%),10 (1.25),←,
Totals,Totals,24y 122d,1946 (918-1-1027 47.17%),1287 (0.66),,
C,"Harvey, Mark",45y 91d,75 (30-0-45 40.00%),,←,
