North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",10,1,6,16,1,1.0,,2.0,,1.0,3.0,,1.0,1.0,,,,,,,,,
26,"Bell, Peter",12,2,19,31,1,,,1.0,3.0,4.0,4.0,,,,,,,,,,,,
12,"Blakey, John",5,,4,9,,,,,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,
16,"Capuano, Mathew",5,4,2,7,1,,11.0,,2.0,1.0,2.0,,,,,,,,,,,,
18,"Carey, Wayne",19,8,6,25,8,3.0,,3.0,1.0,3.0,1.0,,4.0,1.0,3.0,,,,,,,,
9,"Chandler, Brett",1,,2,3,,,,1.0,,,,,1.0,,,,,,,,,,
27,"Crocker, Darren",4,1,3,7,,1.0,,1.0,,2.0,,,2.0,,,,,,,,,,
17,"Freeborn, Glenn",3,,2,5,,,,2.0,,,,1.0,,1.0,,,,,,,,,
6,"Grant, Shannon",7,2,5,12,3,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,
29,"Harvey, Brent",4,,4,8,1,,,1.0,1.0,1.0,,,,,,,,,,,,,
34,"King, David",20,4,5,25,,1.0,,1.0,4.0,9.0,3.0,2.0,,3.0,,,,,,,,,
4,"Martyn, Mick",9,5,3,12,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,
5,"McCartney, Jason",6,1,5,11,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
31,"McKernan, Corey",15,10,3,18,1,,16.0,2.0,,6.0,8.0,3.0,1.0,4.0,1.0,,,,,,,,
28,"Pickett, Byron",10,3,7,17,,1.0,,5.0,3.0,2.0,2.0,,3.0,1.0,,,,,,,,,
13,"Pike, Martin",19,3,11,30,1,1.0,1.0,1.0,1.0,7.0,5.0,3.0,,4.0,2.0,,,,,,,,
22,"Roberts, Mark",9,3,7,16,,,1.0,,,4.0,3.0,,,,,,,,,,,,
3,"Rock, Anthony",14,4,9,23,4,1.0,,3.0,1.0,5.0,4.0,,2.0,1.0,,,,,,,,,
8,"Scott, Robert",13,1,8,21,,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,
24,"Sholl, Craig",4,2,4,8,1,2.0,,5.0,,,,,,1.0,,,,,,,,,
37,"Simpson, Adam",17,4,9,26,,3.0,,6.0,2.0,7.0,7.0,1.0,2.0,1.0,,,,,,,,,
10,"Stevens, Anthony",17,2,2,19,,,,3.0,2.0,5.0,4.0,2.0,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,60,126,349,22,19.0,31.0,41.0,27.0,62.0,50.0,14.0,21.0,24.0,6.0,,,,,,,,
Opposition,Opposition,182,70,61,243,7,5.0,35.0,18.0,38.0,36.0,33.0,26.0,24.0,21.0,,,,,,,,,
