St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",22y 18d,37 (9-1-27 25.68%),6 (0.16),←,
6,"Black, Heath",23y 12d,76 (19-0-57 25.00%),37 (0.49),7 (1-0-6 14.29%),2 (0.29)
11,"Callaghan, Craig",26y 92d,119 (33-1-85 28.15%),94 (0.79),24 (5-1-18 22.92%),25 (1.04)
20,"Clarke, Xavier",18y 254d,9 (2-1-6 27.78%),5 (0.56),←,
18,"Cripps, Jason",25y 238d,49 (26-1-22 54.08%),9 (0.18),←,
26,"Dal Santo, Nick",18y 107d,8 (2-1-5 31.25%),3 (0.38),←,
19,"Davis, Chad",22y 8d,30 (7-1-22 25.00%),17 (0.57),←,
10,"Everitt, Peter",28y 37d,170 (71-2-97 42.35%),287 (1.69),←,
2,"Hamill, Aaron",24y 293d,122 (55-0-67 45.08%),151 (1.24),30 (6-0-24 20.00%),37 (1.23)
7,"Hayes, Lenny",22y 146d,62 (16-2-44 27.42%),25 (0.40),←,
33,"Knobel, Trent",22y 17d,24 (12-1-11 52.08%),2 (0.08),11 (3-1-7 31.82%),2 (0.18)
15,"Lawrence, Steven",26y 21d,96 (43-3-50 46.35%),46 (0.48),15 (3-1-11 23.33%),3 (0.20)
23,"Loewe, Stewart",34y 17d,311 (133-2-176 43.09%),584 (1.88),←,
31,"Maguire, Matt",18y 10d,4 (2-0-2 50.00%),,←,
44,"Milne, Stephen",22y 93d,28 (6-1-21 23.21%),53 (1.89),←,
43,"Moyle, Brett",22y 70d,29 (6-0-23 20.69%),9 (0.31),←,
1,"Peckett, Justin",29y 247d,179 (73-2-104 41.34%),25 (0.14),←,
12,"Riewoldt, Nick",19y 235d,17 (4-1-12 26.47%),10 (0.59),←,
40,"Schwarze, Troy",20y 168d,18 (4-1-13 25.00%),4 (0.22),←,
4,"Thompson, Andrew",29y 231d,120 (47-2-71 40.00%),70 (0.58),←,
13,"Voss, Brett",24y 107d,65 (26-2-37 41.54%),26 (0.40),30 (7-1-22 25.00%),15 (0.50)
30,"Wulf, Daniel",22y 21d,13 (1-1-11 11.54%),4 (0.31),←,
Totals,Totals,23y 260d,1586 (597-26-963 37.64%),1467 (0.92),,
C,"Thomas, Grant",44y 115d,18 (4-1-13 25.00%),,←,
