Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Anstey, Jacob",19y 173d,7 (5-0-2 71.43%),4 (0.57),←,
21,"Bradley, Craig",33y 269d,261 (163-2-96 62.84%),194 (0.74),←,
16,"Camporeale, Scott",21y 342d,55 (40-0-15 72.73%),37 (0.67),←,
34,"De Iulio, Ron",25y 95d,67 (42-0-25 62.69%),53 (0.79),←,
35,"Dean, Peter",32y 132d,229 (145-1-83 63.54%),33 (0.14),←,
13,"Hanna, Mil",31y 105d,185 (108-2-75 58.92%),81 (0.44),←,
9,"Hickmott, Adrian",25y 111d,84 (54-0-30 64.29%),42 (0.50),34 (22-0-12 64.71%),18 (0.53)
33,"Hogg, Matthew",28y 210d,146 (80-3-63 55.82%),36 (0.25),87 (56-1-30 64.94%),32 (0.37)
4,"Kernahan, Stephen",33y 321d,248 (156-2-90 63.31%),736 (2.97),←,
43,"Koutoufides, Anthony",24y 182d,101 (65-1-35 64.85%),72 (0.71),←,
22,"Manton, Glenn",24y 48d,73 (46-0-27 63.01%),23 (0.32),52 (35-0-17 67.31%),19 (0.37)
5,"McKay, Andrew",27y 5d,102 (69-1-32 68.14%),17 (0.17),←,
18,"Murphy, Justin",21y 86d,44 (27-0-17 61.36%),48 (1.09),32 (18-0-14 56.25%),39 (1.22)
27,"OSullivan, Luke",29y 113d,60 (33-0-27 55.00%),57 (0.95),←,
19,"Pearce, Brad",25y 337d,47 (33-0-14 70.21%),94 (2.00),45 (33-0-12 73.33%),93 (2.07)
46,"Porter, Mark",20y 281d,1 (1-0-0 100.00%),,←,
7,"Ratten, Brett",26y 8d,136 (84-0-52 61.76%),34 (0.25),←,
14,"Sexton, Michael",26y 136d,146 (93-1-52 64.04%),15 (0.10),←,
1,"Silvagni, Stephen",30y 49d,224 (147-1-76 65.85%),147 (0.66),←,
32,"Whitehead, Adrian",21y 328d,58 (44-0-14 75.86%),17 (0.29),←,
2,"Williams, Greg",33y 292d,250 (150-1-99 60.20%),217 (0.87),109 (74-1-34 68.35%),89 (0.82)
Totals,Totals,26y 294d,2524 (1585-15-924 62.80%),1957 (0.78),,
C,"Parkin, David",54y 310d,439 (264-2-173 60.36%),,276 (177-2-97 64.49%),
