Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 222d,37 (23-0-14 62.16%),117 (3.16),33 (22-0-11 66.67%),110 (3.33)
4,"Campbell, Tony",23y 6d,63 (31-0-32 49.21%),59 (0.94),←,
25,"Eishold, Simon",23y 146d,53 (38-0-15 71.70%),34 (0.64),←,
21,"Febey, Steven",21y,51 (32-0-19 62.75%),10 (0.20),←,
14,"Grinter, Rod",25y 85d,87 (48-0-39 55.17%),29 (0.33),←,
33,"Healy, Greg",24y 337d,116 (60-0-56 51.72%),142 (1.22),←,
10,"Hughes, Danny",26y 258d,124 (64-0-60 51.61%),23 (0.19),←,
45,"Jackson, Ricky",23y 61d,66 (42-0-24 63.64%),102 (1.55),←,
17,"Lovett, Brett",24y 91d,94 (59-0-35 62.77%),11 (0.12),←,
3,"Lyon, Garry",22y 340d,93 (57-0-36 61.29%),122 (1.31),←,
46,"Mahoney, Mathew",21y 250d,2 (2-0-0 100.00%),,←,
29,"Obst, Andrew",26y,18 (12-0-6 66.67%),8 (0.44),←,
41,"Rohde, Peter",25y 273d,76 (52-0-24 68.42%),10 (0.13),30 (18-0-12 60.00%),4 (0.13)
5,"Spalding, Earl",25y 161d,83 (54-0-29 65.06%),44 (0.53),←,
18,"Stretch, Steven",26y 226d,110 (64-0-46 58.18%),35 (0.32),←,
11,"Stynes, Jim",24y 118d,83 (54-0-29 65.06%),69 (0.83),←,
15,"Tingay, Stephen",20y 6d,32 (22-0-10 68.75%),14 (0.44),←,
26,"Viney, Jay",21y 242d,10 (5-0-5 50.00%),3 (0.30),←,
7,"Wilson, Brian",28y 323d,201 (96-1-104 48.01%),229 (1.14),153 (73-0-80 47.71%),207 (1.35)
8,"Yeats, Graeme",25y 332d,112 (65-0-47 58.04%),33 (0.29),←,
Totals,Totals,24y 119d,1511 (880-1-630 58.24%),1094 (0.72),,
C,"Northey, John",47y 51d,139 (72-0-67 51.80%),,117 (66-0-51 56.41%),
