Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",32y 111d,225 (98-1-126 43.78%),134 (0.60),←,
32,"Cloke, Travis",20y 39d,33 (16-0-17 48.48%),17 (0.52),←,
12,"Cox, Shannon",21y 37d,1 (1-0-0 100.00%),,←,
1,"Davis, Leon",25y 300d,118 (54-0-64 45.76%),144 (1.22),←,
33,"Dick, Brad",18y 262d,1 (1-0-0 100.00%),2 (2.00),←,
25,"Fraser, Josh",25y 98d,139 (73-0-66 52.52%),120 (0.86),←,
18,"Licuria, Paul",29y 99d,184 (80-0-104 43.48%),70 (0.38),174 (78-0-96 44.83%),68 (0.39)
24,"Lockyer, Tarkyn",27y 165d,145 (66-0-79 45.52%),78 (0.54),←,
30,"Lumumba, Heritier",20y 149d,16 (9-0-7 56.25%),1 (0.06),←,
27,"Maxwell, Nick",23y 314d,50 (25-0-25 50.00%),9 (0.18),←,
7,"Medhurst, Paul",25y 123d,102 (52-0-50 50.98%),172 (1.69),3 (2-0-1 66.67%),6 (2.00)
11,"OBree, Shane",28y 29d,171 (83-0-88 48.54%),69 (0.40),152 (74-0-78 48.68%),66 (0.43)
10,"Pendlebury, Scott",19y 96d,12 (6-0-6 50.00%),7 (0.58),←,
35,"Prestigiacomo, Simon",29y 72d,182 (75-0-107 41.21%),3 (0.02),←,
21,"Richards, Guy",24y 23d,26 (13-0-13 50.00%),3 (0.12),←,
23,"Rocca, Anthony",29y 241d,210 (100-0-110 47.62%),348 (1.66),188 (89-0-99 47.34%),337 (1.79)
39,"Shaw, Heath",21y 137d,31 (16-0-15 51.61%),10 (0.32),←,
22,"Shaw, Rhyce",25y 179d,63 (31-0-32 49.21%),13 (0.21),←,
36,"Swan, Dane",23y 47d,54 (26-0-28 48.15%),25 (0.46),←,
13,"Thomas, Dale",19y 296d,19 (11-0-8 57.89%),11 (0.58),←,
34,"Toovey, Alan",20y 21d,1 (1-0-0 100.00%),3 (3.00),←,
14,"Wakelin, Shane",32y 244d,218 (103-2-113 47.71%),19 (0.09),124 (62-0-62 50.00%),
Totals,Totals,24y 240d,2001 (940-3-1058 46.98%),1258 (0.63),,
C,"Malthouse, Mick",53y 239d,542 (302-4-236 56.09%),,164 (79-0-85 48.17%),
