Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",27y 45d,133 (74-0-59 55.64%),72 (0.54),←,
29,"Beaumont, Simon",26y 120d,111 (66-0-45 59.46%),72 (0.65),←,
21,"Bradley, Craig",38y 171d,359 (219-2-138 61.28%),241 (0.67),←,
16,"Camporeale, Scott",26y 244d,153 (95-0-58 62.09%),147 (0.96),←,
45,"Franchina, Anthony",24y 183d,75 (44-0-31 58.67%),23 (0.31),←,
17,"Freeborn, Scott",23y 327d,42 (28-0-14 66.67%),16 (0.38),←,
9,"Hickmott, Adrian",30y 13d,155 (99-0-56 63.87%),99 (0.64),105 (67-0-38 63.81%),75 (0.71)
33,"Houlihan, Ryan",20y 81d,39 (23-0-16 58.97%),37 (0.95),←,
27,"Hulme, Darren",24y 276d,81 (43-0-38 53.09%),47 (0.58),←,
12,"Lappin, Matthew",26y 54d,130 (72-1-57 55.77%),144 (1.11),75 (44-0-31 58.67%),118 (1.57)
10,"Mansfield, Michael",30y 247d,222 (130-1-91 58.78%),113 (0.51),41 (27-0-14 65.85%),13 (0.32)
22,"Manton, Glenn",28y 315d,167 (99-0-68 59.28%),34 (0.20),146 (88-0-58 60.27%),30 (0.21)
5,"McKay, Andrew",31y 272d,206 (126-1-79 61.41%),28 (0.14),←,
2,"McKernan, Corey",28y 114d,185 (120-0-65 64.86%),238 (1.29),3 (1-0-2 33.33%),5 (1.67)
19,"Merrington, Andrew",23y 136d,6 (3-0-3 50.00%),3 (0.50),←,
18,"Murphy, Justin",25y 353d,112 (57-0-55 50.89%),95 (0.85),82 (42-0-40 51.22%),77 (0.94)
40,"Plunkett, Jim",23y 260d,28 (15-0-13 53.57%),8 (0.29),18 (10-0-8 55.56%),7 (0.39)
28,"Prendergast, Ian",21y 222d,11 (6-0-5 54.55%),4 (0.36),←,
7,"Ratten, Brett",30y 275d,239 (141-0-98 59.00%),107 (0.45),←,
36,"Sporn, Trent",19y 201d,2 (1-0-1 50.00%),,←,
8,"Whitnall, Lance",22y 232d,114 (64-0-50 56.14%),228 (2.00),←,
34,"Wiggins, Simon",19y 213d,8 (5-0-3 62.50%),3 (0.38),←,
Totals,Totals,26y 48d,2578 (1530-5-1043 59.35%),1759 (0.68),,
C,"Brittain, Wayne",43y 303d,27 (16-0-11 59.26%),,←,
