Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",23y 262d,15 (6-0-9 40.00%),9 (0.60),←,
21,"Febey, Steven",23y 262d,95 (53-0-42 55.79%),15 (0.16),←,
24,"Gilbert, Phil",23y 174d,5 (2-0-3 40.00%),,←,
14,"Grinter, Rod",27y 347d,114 (61-1-52 53.95%),36 (0.32),←,
33,"Healy, Greg",27y 234d,140 (68-1-71 48.93%),167 (1.19),←,
30,"Hopgood, Paul",19y 291d,4 (2-0-2 50.00%),1 (0.25),←,
7,"Kowal, Darren",20y 324d,7 (3-0-4 42.86%),5 (0.71),←,
16,"Lovell, Andy",22y 284d,66 (30-1-35 46.21%),80 (1.21),←,
17,"Lovett, Brett",26y 353d,149 (85-1-63 57.38%),19 (0.13),←,
6,"Lovett, Glenn",23y 289d,54 (23-0-31 42.59%),29 (0.54),←,
3,"Lyon, Garry",25y 237d,135 (80-1-54 59.63%),185 (1.37),←,
38,"Neitz, David",18y 106d,7 (2-0-5 28.57%),12 (1.71),←,
29,"Obst, Andrew",28y 262d,59 (32-0-27 54.24%),30 (0.51),←,
35,"Pickering, Michael",29y 159d,151 (50-1-100 33.44%),172 (1.14),15 (4-1-10 30.00%),12 (0.80)
22,"Pike, Martin",20y 175d,7 (2-0-5 28.57%),,←,
41,"Rohde, Peter",28y 170d,128 (76-1-51 59.77%),12 (0.09),82 (42-1-39 51.83%),6 (0.07)
5,"Schwarz, David",20y 288d,35 (11-1-23 32.86%),32 (0.91),←,
11,"Stynes, Jim",27y 15d,140 (80-1-59 57.50%),95 (0.68),←,
2,"Tingay, Stephen",22y 268d,64 (36-0-28 56.25%),30 (0.47),←,
12,"Viney, Todd",27y 39d,105 (53-1-51 50.95%),48 (0.46),←,
Totals,Totals,24y 172d,1480 (755-10-715 51.01%),977 (0.66),,
C,"Balme, Neil",41y 113d,7 (2-0-5 28.57%),,←,
