Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",24y 227d,33 (18-0-15 54.55%),1 (0.03),←,
4,"Clarke, Ryan",21y 307d,43 (17-0-26 39.53%),8 (0.19),3 (0-0-3 0.00%),
7,"Cunningham, Harry",25y 135d,109 (71-0-38 65.14%),48 (0.44),←,
34,"Dawson, Jordan",22y 11d,9 (3-0-6 33.33%),6 (0.67),←,
13,"Florent, Oliver",20y 272d,37 (19-0-18 51.35%),15 (0.41),←,
23,"Franklin, Lance",32y 80d,295 (186-1-108 63.22%),928 (3.15),113 (77-0-36 68.14%),348 (3.08)
5,"Heeney, Isaac",22y 350d,85 (57-0-28 67.06%),88 (1.04),←,
29,"Hewett, George",23y 112d,76 (49-0-27 64.47%),30 (0.39),←,
15,"Jack, Kieren",31y 296d,250 (156-3-91 63.00%),164 (0.66),←,
10,"Jones, Zak",24y 36d,78 (45-0-33 57.69%),21 (0.27),←,
12,"Kennedy, Josh",30y 304d,232 (147-2-83 63.79%),143 (0.62),219 (142-2-75 65.30%),139 (0.63)
44,"Lloyd, Jake",25y 212d,120 (81-0-39 67.50%),26 (0.22),←,
30,"McCartin, Tom",19y 111d,18 (10-0-8 55.56%),8 (0.44),←,
14,"Mills, Callum",22y 18d,60 (37-0-23 61.67%),3 (0.05),←,
11,"Papley, Tom",22y 281d,65 (43-0-22 66.15%),87 (1.34),←,
26,"Parker, Luke",26y 177d,178 (117-1-60 66.01%),144 (0.81),←,
24,"Rampe, Dane",28y 322d,143 (96-1-46 67.48%),6 (0.04),←,
20,"Reid, Sam",27y 114d,126 (85-2-39 68.25%),130 (1.03),←,
25,"Ronke, Ben",21y 123d,22 (12-0-10 54.55%),26 (1.18),←,
8,"Rowbottom, James",18y 213d,1 (0-0-1 0.00%),,←,
18,"Sinclair, Callum",29y 209d,92 (61-1-30 66.85%),56 (0.61),63 (39-0-24 61.90%),38 (0.60)
6,"Thurlow, Jackson",25y 23d,49 (29-1-19 60.20%),11 (0.22),3 (1-0-2 33.33%),
Totals,Totals,24y 312d,2121 (1339-12-770 63.13%),1949 (0.92),,
C,"Longmire, John",48y 110d,201 (132-2-67 66.17%),,←,
