Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 269d,158 (90-2-66 57.59%),95 (0.60),113 (82-2-29 73.45%),71 (0.63)
31,"Andrews, Harris",28y 206d,228 (117-2-109 51.75%),11 (0.05),←,
43,"Answerth, Noah",25y 333d,87 (61-1-25 70.69%),3 (0.03),←,
10,"Ashcroft, Levi",18y 199d,16 (11-1-4 71.88%),7 (0.44),←,
8,"Ashcroft, Will",21y 60d,47 (35-1-11 75.53%),17 (0.36),←,
33,"Bailey, Zac",25y 285d,156 (105-1-50 67.63%),168 (1.08),←,
7,"Berry, Jarrod",27y 150d,175 (104-2-69 60.00%),68 (0.39),←,
23,"Cameron, Charlie",31y,243 (157-3-83 65.23%),421 (1.73),170 (110-2-58 65.29%),334 (1.96)
14,"Day, Sam",32y 302d,165 (54-2-109 33.33%),120 (0.73),10 (8-0-2 80.00%),3 (0.30)
5,"Dunkley, Josh",28y 177d,183 (112-2-69 61.75%),77 (0.42),67 (47-2-18 71.64%),12 (0.18)
3,"Fletcher, Jaspa",21y 131d,57 (40-2-15 71.93%),18 (0.32),←,
32,"Fort, Darcy",31y 333d,46 (31-1-14 68.48%),19 (0.41),38 (26-1-11 69.74%),13 (0.34)
27,"Gardiner, Darcy",29y 286d,172 (81-1-90 47.38%),14 (0.08),←,
30,"Hipwood, Eric",27y 295d,193 (110-2-81 57.51%),284 (1.47),←,
35,"Lester, Ryan",32y 313d,223 (110-2-111 49.78%),47 (0.21),←,
1,"Lohmann, Kai",22y 60d,46 (32-2-12 71.74%),44 (0.96),←,
6,"McCluggage, Hugh",27y 124d,198 (117-2-79 59.60%),124 (0.63),←,
13,"Morris, Logan",20y 56d,34 (25-2-7 76.47%),55 (1.62),←,
9,"Neale, Lachie",32y 42d,288 (169-2-117 59.03%),134 (0.47),153 (104-2-47 68.63%),67 (0.44)
16,"Rayner, Cam",25y 257d,156 (98-2-56 63.46%),152 (0.97),←,
37,"Starcevich, Brandon",25y 346d,122 (84-0-38 68.85%),8 (0.07),←,
44,"Wilmot, Darcy",21y 186d,72 (50-2-20 70.83%),9 (0.13),←,
15,"Zorko, Dayne",36y 146d,293 (145-2-146 49.83%),236 (0.81),←,
Totals,Totals,27y 23d,3358 (1938-39-1381 57.71%),2131 (0.63),,
C,"Fagan, Chris",64y 12d,205 (121-2-82 59.51%),,←,
