Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",24y 340d,63 (27-1-35 43.65%),52 (0.83),←,
8,"Burns, Ronnie",28y 82d,110 (56-2-52 51.82%),206 (1.87),←,
35,"Chapman, Paul",19y 210d,8 (5-0-3 62.50%),3 (0.38),←,
14,"Clarke, David",21y 19d,45 (20-1-24 45.56%),29 (0.64),←,
11,"Corey, Joel",19y 106d,15 (6-0-9 40.00%),4 (0.27),←,
7,"Graham, Ben",27y 213d,140 (82-1-57 58.93%),49 (0.35),←,
37,"Harley, Tom",22y 320d,43 (22-1-20 52.33%),4 (0.09),42 (21-1-20 51.19%),3 (0.07)
3,"Houlihan, Adam",23y 58d,56 (32-1-23 58.04%),74 (1.32),←,
18,"Kingsley, Kent",22y 250d,16 (13-0-3 81.25%),14 (0.88),4 (2-0-2 50.00%),4 (1.00)
1,"King, Steven",22y 193d,96 (48-1-47 50.52%),46 (0.48),←,
45,"Ling, Cameron",20y 96d,15 (7-1-7 50.00%),3 (0.20),←,
17,"McGrath, Tim",30y 239d,212 (124-2-86 58.96%),17 (0.08),205 (120-2-83 59.02%),17 (0.08)
31,"Mensch, David",28y 293d,149 (88-1-60 59.40%),172 (1.15),←,
39,"Milburn, Darren",24y 49d,73 (33-0-40 45.21%),39 (0.53),←,
20,"Murphy, Justin",25y 40d,100 (53-0-47 53.00%),90 (0.90),9 (3-0-6 33.33%),5 (0.56)
34,"Rahilly, James",21y 353d,45 (17-1-27 38.89%),8 (0.18),←,
27,"Sanderson, Brenton",27y 96d,135 (69-2-64 51.85%),27 (0.20),125 (67-2-56 54.40%),22 (0.18)
30,"Scarlett, Matthew",21y 363d,35 (20-0-15 57.14%),3 (0.09),←,
12,"Sholl, Brad",28y 205d,145 (79-2-64 55.17%),38 (0.26),143 (79-2-62 55.94%),38 (0.27)
6,"Spriggs, David",20y 129d,31 (15-1-15 50.00%),10 (0.32),←,
19,"White, Mitchell",28y 67d,157 (91-2-64 58.60%),109 (0.69),6 (2-0-4 33.33%),6 (1.00)
40,"Wojcinski, David",20y 258d,16 (8-0-8 50.00%),2 (0.13),←,
Totals,Totals,24y 31d,1705 (915-20-770 53.67%),999 (0.59),,
C,"Thompson, Mark",37y 196d,33 (16-1-16 50.00%),,←,
