Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",17,5.0,13,30,1.0,,,,3.0,5.0,6.0,5.0,,,,10,20,,,,1.0,,88.0
31,"Andrew, Mac",6,3.0,2,8,3.0,,6.0,2.0,,3.0,,3.0,1.0,3.0,,3,4,,3.0,2.0,,,87.0
10,"Ballard, Charlie",5,4.0,5,10,,,,,3.0,,,3.0,,1.0,,3,7,1.0,,3.0,,,97.0
33,"Clohesy, Sam",6,,2,8,,,,2.0,1.0,,,4.0,,2.0,,2,4,,,2.0,1.0,,75.0
25,"Collins, Sam",3,2.0,3,6,,,,1.0,1.0,,,1.0,,1.0,,4,3,1.0,,8.0,,,96.0
8,"Fiorini, Brayden",8,2.0,7,15,1.0,1.0,,3.0,3.0,,1.0,,3.0,,,3,11,,,,1.0,1.0,82.0
3,"Flanders, Sam",9,4.0,16,25,,,,1.0,,6.0,3.0,3.0,1.0,1.0,,7,20,,,,1.0,2.0,79.0
26,"Graham, Will",7,1.0,5,12,1.0,,,6.0,,5.0,1.0,4.0,1.0,2.0,,3,7,,,,3.0,1.0,68.0
7,"Holman, Nick",7,2.0,7,14,,,,4.0,,1.0,,1.0,2.0,,,6,8,,1.0,,,1.0,80.0
19,"Humphrey, Bailey",7,,3,10,,2.0,,5.0,2.0,2.0,3.0,1.0,1.0,,,3,6,,,,,,75.0
40 ↓,"Jeffrey, Joel",5,1.0,3,8,,,,,1.0,2.0,1.0,3.0,,1.0,,3,6,,,2.0,,,63.0
38,"Johnston, Lloyd",6,1.0,3,9,,,,1.0,,1.0,,1.0,,,,6,5,,,3.0,,,72.0
34,"King, Ben",9,5.0,1,10,3.0,3.0,,1.0,,1.0,,1.0,1.0,,,4,6,,4.0,1.0,,,77.0
22,"Long, Ben",7,4.0,4,11,3.0,,,2.0,,,1.0,4.0,,2.0,,6,5,2.0,3.0,3.0,,1.0,89.0
13,"Lukosius, Jack",6,3.0,4,10,,,,2.0,1.0,3.0,,2.0,,1.0,,2,7,,,2.0,,,64.0
27,"Powell, Wil",13,6.0,11,24,,,,2.0,7.0,2.0,,1.0,1.0,,,5,16,,,9.0,,,89.0
41 ↑,"Rosas, Malcolm",1,,2,3,,,,,,1.0,,2.0,,,,1,2,,,,,,25.0
18,"Rowell, Matt",15,1.0,15,30,,,,9.0,2.0,5.0,12.0,9.0,6.0,1.0,3.0,21,8,,,2.0,,1.0,82.0
6,"Sexton, Alex",7,3.0,7,14,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,4,9,,,,,2.0,92.0
24,"Swallow, David",7,1.0,6,13,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,7,5,1.0,,1.0,,,73.0
32,"Uwland, Bodhi",9,5.0,4,13,,,,2.0,1.0,4.0,,2.0,,,,2,9,1.0,,7.0,,,81.0
14,"Weller, Lachie",9,4.0,8,17,,1.0,,5.0,3.0,3.0,1.0,5.0,1.0,,,2,13,,,,,,82.0
28,"Witts, Jarrod",9,6.0,12,21,1.0,1.0,53.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,,15,6,1.0,1.0,6.0,,1.0,84.0
Totals,Totals,178,63.0,143,321,13.0,9.0,59.0,56.0,31.0,52.0,36.0,60.0,21.0,18.0,3.0,122,187,7.0,12.0,51.0,7.0,10.0,
Opposition,Opposition,210,83.0,163,373,15.0,7.0,29.0,66.0,39.0,46.0,41.0,73.0,18.0,21.0,3.0,140,231,11.0,12.0,34.0,9.0,10.0,
