Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
12,"Bedford, Toby",21y 332d,8 (6-0-2 75.00%),,←,
17,"Bowey, Jake",19y 224d,13 (13-0-0 100.00%),2 (0.15),←,
10,"Brayshaw, Angus",26y 105d,125 (68-1-56 54.80%),45 (0.36),←,
50,"Brown, Ben",29y 155d,146 (80-1-65 55.14%),318 (2.18),16 (14-1-1 90.63%),31 (1.94)
27,"Dunstan, Luke",27y 85d,117 (44-2-71 38.46%),46 (0.39),1 (1-0-0 100.00%),
31,"Fritsch, Bayley",25y 139d,91 (54-1-36 59.89%),132 (1.45),←,
11,"Gawn, Max",30y 115d,165 (79-1-85 48.18%),80 (0.48),←,
4,"Harmes, James",26y 201d,128 (68-0-60 53.13%),71 (0.55),←,
29,"Hunt, Jayden",27y 21d,100 (53-1-46 53.50%),43 (0.43),←,
6,"Jackson, Luke",20y 207d,36 (29-1-6 81.94%),24 (0.67),←,
23,"Jordon, James",21y 125d,31 (26-1-4 85.48%),7 (0.23),←,
15,"Langdon, Ed",26y 82d,115 (59-1-55 51.74%),52 (0.45),47 (34-1-12 73.40%),19 (0.40)
1,"May, Steven",30y 104d,177 (73-2-102 41.81%),23 (0.13),54 (35-1-18 65.74%),2 (0.04)
30,"Neal-Bullen, Alex",26y 105d,111 (65-1-45 59.01%),80 (0.72),←,
13,"Oliver, Clayton",24y 276d,130 (75-1-54 58.08%),41 (0.32),←,
5,"Petracca, Christian",26y 110d,133 (74-1-58 56.02%),129 (0.97),←,
35,"Petty, Harry",22y 163d,32 (18-1-13 57.81%),6 (0.19),←,
36,"Pickett, Kysaiah",20y 326d,45 (33-1-11 74.44%),53 (1.18),←,
24,"Rivers, Trent",20y 268d,39 (30-1-8 78.21%),3 (0.08),←,
44,"Smith, Joel",26y 58d,25 (15-0-10 60.00%),1 (0.04),←,
9,"Spargo, Charlie",22y 150d,65 (46-1-18 71.54%),45 (0.69),←,
32,"Sparrow, Tom",21y 328d,34 (25-1-8 75.00%),11 (0.32),←,
26,"Weideman, Sam",24y 302d,53 (30-0-23 56.60%),57 (1.08),←,
Totals,Totals,24y 268d,1919 (1063-20-836 55.39%),1269 (0.66),,
C,"Goodwin, Simon",45y 119d,118 (68-1-49 58.05%),,117 (68-1-48 58.55%),
