Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 147d,14 (6-1-7 46.43%),6 (0.43),←,
5,"Collins, Andrew",31y 72d,204 (130-1-73 63.97%),36 (0.18),←,
3,"Condon, Anthony",28y 213d,132 (91-0-41 68.94%),45 (0.34),←,
9,"Crawford, Shane",21y 301d,71 (36-1-34 51.41%),61 (0.86),←,
19,"Dunstall, Jason",31y 327d,239 (165-1-73 69.25%),1133 (4.74),←,
34,"Graham, Mark",23y 115d,56 (26-1-29 47.32%),8 (0.14),←,
15,"Harford, Daniel",19y 109d,24 (9-0-15 37.50%),12 (0.50),←,
22,"Hargreaves, Tim",21y 37d,37 (15-1-21 41.89%),55 (1.49),←,
2,"Holland, Nick",21y 343d,29 (10-1-18 36.21%),20 (0.69),←,
17,"Hudson, Paul",25y 352d,126 (75-0-51 59.52%),255 (2.02),←,
1,"Jencke, Ray",30y 103d,180 (116-1-63 64.72%),27 (0.15),←,
11,"Kappler, Darren",31y 165d,156 (50-1-105 32.37%),132 (0.85),10 (5-1-4 55.00%),7 (0.70)
24,"Langford, Chris",33y 186d,286 (198-2-86 69.58%),31 (0.11),←,
44,"Platten, John",33y 111d,233 (154-1-78 66.31%),210 (0.90),←,
18,"Pritchard, Darrin",30y 107d,190 (127-1-62 67.11%),92 (0.48),←,
10,"Robran, Jonathon",23y 259d,16 (7-0-9 43.75%),,←,
4,"Salmon, Paul",31y 168d,218 (126-3-89 58.49%),512 (2.35),9 (3-1-5 38.89%),3 (0.33)
21,"Stevenson, Shayne",26y 24d,37 (11-1-25 31.08%),33 (0.89),26 (11-1-14 44.23%),24 (0.92)
6,"Taylor, Richard",22y 358d,26 (12-1-13 48.08%),12 (0.46),←,
33,"Treleven, Craig",26y 22d,14 (6-1-7 46.43%),6 (0.43),←,
30,"Woods, Tony",27y 4d,62 (26-1-35 42.74%),13 (0.21),31 (10-1-20 33.87%),3 (0.10)
Totals,Totals,26y 272d,2350 (1396-20-934 59.40%),2699 (1.15),,
C,"Judge, Ken",38y 173d,14 (6-1-7 46.43%),,←,
