Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",10,6,6,16,,,,2.0,1.0,3.0,,1.0,,1.0,,4.0,13.0,1.0,,1.0,,1.0,75.0
31,"Fritsch, Bayley",9,8,3,12,3,1.0,,,,3.0,,,1.0,,,6.0,6.0,3.0,4.0,,,,92.0
11,"Gawn, Max",12,9,6,18,,2.0,17.0,2.0,1.0,3.0,5.0,3.0,,2.0,,5.0,14.0,2.0,1.0,5.0,,,92.0
4,"Harmes, James",9,6,9,18,,,,6.0,,7.0,2.0,2.0,2.0,1.0,,6.0,12.0,1.0,,1.0,1.0,,72.0
14,"Hibberd, Michael",1,1,2,3,,,,5.0,,,,1.0,1.0,1.0,,1.0,4.0,,,1.0,,,83.0
29,"Hunt, Jayden",9,4,8,17,,,,,1.0,3.0,,6.0,,4.0,,1.0,16.0,,,2.0,3.0,,77.0
6,"Jackson, Luke",6,4,5,11,,,12.0,3.0,1.0,,1.0,3.0,1.0,1.0,,4.0,7.0,1.0,,1.0,,,81.0
23,"Jordon, James",8,2,12,20,,,,1.0,2.0,3.0,,2.0,1.0,,,7.0,12.0,,,1.0,,,65.0
15,"Langdon, Ed",13,6,12,25,,1.0,,,2.0,3.0,1.0,1.0,1.0,,,9.0,16.0,1.0,,,2.0,,99.0
8,"Lever, Jake",9,7,10,19,,,,2.0,6.0,1.0,,5.0,1.0,2.0,,8.0,11.0,2.0,,6.0,,,100.0
1,"May, Steven",19,6,2,21,,,,1.0,7.0,,,,1.0,,,8.0,7.0,2.0,,9.0,,,100.0
25,"McDonald, Tom",18,10,4,22,,2.0,,1.0,,6.0,1.0,2.0,3.0,,,11.0,12.0,3.0,,2.0,,4.0,97.0
30,"Neal-Bullen, Alex",10,2,6,16,1,1.0,,3.0,1.0,2.0,1.0,5.0,2.0,3.0,,9.0,8.0,,1.0,1.0,,1.0,81.0
13,"Oliver, Clayton",10,4,18,28,,,,7.0,2.0,4.0,5.0,6.0,1.0,1.0,,12.0,15.0,,,1.0,1.0,,85.0
5,"Petracca, Christian",18,10,12,30,,2.0,,6.0,2.0,9.0,5.0,4.0,2.0,,2.0,18.0,12.0,3.0,1.0,,,,92.0
35,"Petty, Harry",6,2,3,9,,,,2.0,3.0,,,4.0,1.0,1.0,,5.0,4.0,,,11.0,,,81.0
36,"Pickett, Kysaiah",3,1,1,4,1,,,3.0,,2.0,,1.0,,,,1.0,2.0,,1.0,,,,67.0
24,"Rivers, Trent",15,6,7,22,,,,4.0,6.0,1.0,,3.0,,1.0,,4.0,17.0,,,2.0,,,73.0
3,"Salem, Christian",19,9,12,31,1,,,3.0,7.0,1.0,1.0,1.0,,,,4.0,26.0,,1.0,,,,84.0
9,"Spargo, Charlie",7,6,4,11,,,,1.0,2.0,2.0,,2.0,,1.0,,4.0,8.0,,,1.0,,,71.0
32,"Sparrow, Tom",6,3,3,9,1,,,4.0,1.0,,1.0,2.0,1.0,1.0,,5.0,5.0,1.0,1.0,1.0,,,55.0
22,"Vandenberg, Aaron",,,,,,,,,,,,,,,,,,,,,,,
7,"Viney, Jack",10,3,6,16,,1.0,,7.0,,3.0,2.0,6.0,,1.0,,6.0,10.0,,,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,115,151,378,7,13.0,29.0,63.0,45.0,56.0,25.0,60.0,19.0,21.0,2.0,138.0,237.0,20.0,10.0,47.0,7.0,6.0,
Opposition,Opposition,209,84,135,344,9,10.0,32.0,60.0,47.0,55.0,39.0,52.0,21.0,19.0,4.0,131.0,207.0,9.0,6.0,60.0,4.0,8.0,
