Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",10,2,11,21,,,,,3.0,3.0,1.0,4.0,,1.0,,7.0,15.0,,,2.0,,1.0,82.0
11,"Aish, James",8,4,9,17,,,,3.0,1.0,3.0,3.0,2.0,,,,6.0,11.0,,,,,,70.0
19 ↑,"Blakely, Connor",4,4,3,7,,,,1.0,,2.0,1.0,,1.0,,,2.0,5.0,,1.0,,,,26.0
8,"Brayshaw, Andrew",13,5,19,32,2,1.0,,6.0,3.0,5.0,3.0,3.0,1.0,1.0,2.0,9.0,25.0,,1.0,3.0,1.0,,85.0
5,"Cerra, Adam",17,7,11,28,,1.0,,1.0,3.0,6.0,5.0,3.0,2.0,1.0,,11.0,18.0,,2.0,2.0,1.0,2.0,70.0
27,"Chapman, Heath",8,3,4,12,,,,1.0,1.0,2.0,,3.0,1.0,1.0,,2.0,11.0,,1.0,3.0,,,88.0
33,"Colyer, Travis",12,6,3,15,,,,3.0,,5.0,,3.0,1.0,,,5.0,11.0,,,,1.0,1.0,85.0
6,"Conca, Reece",5,4,13,18,,,,1.0,1.0,,,3.0,,3.0,,6.0,13.0,,,6.0,,,81.0
36,"Cox, Brennan",7,3,3,10,,,,2.0,2.0,,,1.0,1.0,,,4.0,6.0,1.0,,8.0,,,80.0
4,"Darcy, Sean",6,6,13,19,,1.0,10.0,1.0,,1.0,2.0,5.0,1.0,3.0,,9.0,12.0,,2.0,1.0,,1.0,81.0
43,"Frederick, Michael",12,8,1,13,1,2.0,,1.0,,7.0,,1.0,2.0,,,3.0,10.0,,1.0,1.0,,1.0,71.0
7 ↓,"Fyfe, Nat",10,7,5,15,1,2.0,,3.0,,2.0,,3.0,2.0,2.0,,8.0,7.0,3.0,2.0,3.0,,,63.0
42,"Giro, Stefan",10,3,5,15,,,,2.0,5.0,1.0,1.0,1.0,,1.0,,2.0,14.0,,,1.0,,,78.0
15,"Hughes, Ethan",14,6,10,24,,1.0,,1.0,,1.0,,1.0,1.0,,,3.0,21.0,,1.0,3.0,,,89.0
22,"Meek, Lloyd",5,2,8,13,,,17.0,1.0,,1.0,3.0,4.0,,1.0,,10.0,3.0,1.0,,2.0,,,78.0
16,"Mundy, David",17,4,18,35,,1.0,,5.0,,6.0,6.0,2.0,1.0,,3.0,15.0,21.0,,,3.0,,,80.0
13,"Ryan, Luke",16,10,3,19,,,,,9.0,,,2.0,,2.0,,,14.0,,,7.0,,,92.0
28,"Schultz, Lachie",12,8,8,20,3,2.0,,6.0,1.0,3.0,,3.0,2.0,1.0,,6.0,12.0,,3.0,1.0,,,83.0
3,"Serong, Caleb",12,1,10,22,,1.0,,4.0,1.0,5.0,3.0,2.0,1.0,,,10.0,14.0,,,1.0,,2.0,72.0
39,"Switkowski, Sam",12,8,4,16,2,3.0,,3.0,,2.0,2.0,,2.0,,1.0,9.0,7.0,2.0,3.0,1.0,,,83.0
20,"Taberner, Matthew",9,8,3,12,2,2.0,,,,,,4.0,2.0,3.0,,8.0,5.0,4.0,5.0,2.0,,,97.0
14,"Wilson, Nathan",13,2,6,19,,,,1.0,4.0,1.0,,2.0,,2.0,,5.0,11.0,,,3.0,,,87.0
26,"Young, Hayden",9,3,8,17,,,,2.0,1.0,2.0,,4.0,,,,5.0,12.0,1.0,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,114,178,419,11,21.0,27.0,48.0,35.0,58.0,30.0,56.0,21.0,22.0,6.0,145.0,278.0,12.0,22.0,55.0,3.0,8.0,
Opposition,Opposition,207,81,138,345,7,14.0,19.0,48.0,46.0,42.0,21.0,50.0,22.0,21.0,,113.0,219.0,6.0,5.0,49.0,6.0,6.0,
