Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 149d,78 (50-2-26 65.38%),25 (0.32),←,
29,"Bolton, Shai",23y 199d,81 (51-2-28 64.20%),83 (1.02),←,
35,"Broad, Nathan",29y 71d,98 (70-1-27 71.94%),1 (0.01),←,
42,"Clarke, Judson",18y 251d,3 (2-0-1 66.67%),3 (1.00),←,
10,"Edwards, Shane",33y 243d,295 (152-6-137 52.54%),181 (0.61),←,
28,"Gibcus, Josh",19y 82d,12 (7-0-5 58.33%),2 (0.17),←,
34,"Graham, Jack",24y 120d,90 (60-2-28 67.78%),38 (0.42),←,
2,"Grimes, Dylan",30y 344d,202 (127-2-73 63.37%),3 (0.01),←,
19,"Lynch, Tom",29y 237d,205 (84-3-118 41.71%),421 (2.05),74 (47-2-25 64.86%),167 (2.26)
4,"Martin, Dustin",30y 364d,267 (152-3-112 57.49%),301 (1.13),←,
33,"McIntosh, Kamdyn",28y 83d,137 (90-1-46 66.06%),37 (0.27),←,
25,"Nankervis, Toby",27y 317d,112 (77-0-35 68.75%),34 (0.30),100 (70-0-30 70.00%),31 (0.31)
50,"Pickett, Marlion",30y 170d,48 (28-2-18 60.42%),10 (0.21),←,
3,"Prestia, Dion",29y 256d,184 (89-1-94 48.64%),59 (0.32),89 (63-1-25 71.35%),29 (0.33)
45,"Ralphsmith, Hugo",20y 228d,15 (7-0-8 46.67%),8 (0.53),←,
8,"Riewoldt, Jack",33y 237d,317 (167-6-144 53.63%),739 (2.33),←,
17,"Rioli, Daniel",25y 70d,128 (81-2-45 64.06%),93 (0.73),←,
49,"Rioli, Maurice",19y 297d,9 (6-0-3 66.67%),10 (1.11),←,
5,"Ross, Jack",21y 295d,39 (20-1-18 52.56%),3 (0.08),←,
15,"Short, Jayden",26y 152d,128 (80-2-46 63.28%),24 (0.19),←,
20,"Soldo, Ivan",26y 72d,46 (33-1-12 72.83%),16 (0.35),←,
6,"Tarrant, Robbie",33y 61d,185 (82-1-102 44.59%),44 (0.24),11 (5-0-6 45.45%),
1,"Vlastuin, Nick",28y 67d,182 (115-2-65 63.74%),27 (0.15),←,
Totals,Totals,26y 285d,2861 (1630-40-1191 56.97%),2162 (0.76),,
C,"Hardwick, Damien",49y 311d,288 (162-4-122 56.94%),,←,
