Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",5,3,6,11,,,,1.0,,1.0,,2.0,1.0,1.0,,2.0,10.0,,,1.0,,,67.0
21,"Akermanis, Jason",9,6,7,16,1,1.0,,,,6.0,1.0,4.0,,2.0,,4.0,12.0,2.0,2.0,1.0,1.0,2.0,87.0
5,"Boyd, Matthew",5,3,12,17,,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,12.0,,,2.0,,,92.0
17,"Cooney, Adam",16,10,15,31,,,,1.0,4.0,5.0,3.0,3.0,,1.0,3.0,9.0,22.0,,,1.0,4.0,2.0,84.0
4,"Cross, Daniel",9,2,16,25,,,,4.0,,3.0,3.0,,2.0,,,9.0,16.0,,,1.0,,1.0,89.0
10,"Eagleton, Nathan",18,5,7,25,1,1.0,,2.0,3.0,10.0,3.0,5.0,1.0,,,3.0,22.0,,,2.0,,2.0,63.0
13,"Giansiracusa, Daniel",14,12,10,24,3,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,20.0,,1.0,1.0,,,69.0
9,"Gilbee, Lindsay",15,6,8,23,1,1.0,,,5.0,2.0,,1.0,,,1.0,6.0,14.0,1.0,1.0,1.0,2.0,,90.0
16,"Griffen, Ryan",9,5,7,16,,1.0,,2.0,2.0,5.0,3.0,4.0,2.0,2.0,,7.0,9.0,,,1.0,3.0,,71.0
8,"Hahn, Mitch",4,2,6,10,1,,,1.0,,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,,1.0,2.0,,1.0,61.0
25,"Hargrave, Ryan",12,10,5,17,,,,1.0,9.0,3.0,1.0,4.0,,3.0,,2.0,15.0,1.0,1.0,8.0,1.0,1.0,97.0
19,"Higgins, Shaun",8,4,12,20,,,1.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,,6.0,14.0,,,1.0,,1.0,61.0
20,"Hill, Josh",12,10,4,16,1,1.0,,2.0,3.0,2.0,1.0,2.0,,1.0,,7.0,9.0,4.0,2.0,2.0,2.0,,76.0
15,"Hudson, Ben",8,9,9,17,,,9.0,,4.0,2.0,1.0,6.0,1.0,2.0,,4.0,13.0,,,4.0,,,65.0
6,"Johnson, Brad",15,9,7,22,5,3.0,,1.0,,3.0,1.0,3.0,,,,7.0,14.0,1.0,6.0,3.0,,1.0,93.0
36,"Lake, Brian",8,5,6,14,,,,1.0,4.0,1.0,1.0,2.0,,2.0,,3.0,11.0,,,2.0,,,93.0
27,"Minson, Will",7,6,2,9,,,10.0,1.0,,,3.0,2.0,1.0,1.0,,3.0,6.0,1.0,1.0,,1.0,,88.0
38,"Morris, Dale",8,4,11,19,,,,,3.0,1.0,,4.0,4.0,,,10.0,8.0,,,8.0,,,96.0
2,"Murphy, Robert",13,8,4,17,1,,,1.0,1.0,4.0,,6.0,,1.0,,3.0,12.0,,1.0,2.0,1.0,1.0,93.0
28,"Welsh, Scott",10,4,,10,4,1.0,,1.0,,3.0,1.0,1.0,1.0,,,6.0,4.0,2.0,3.0,1.0,,,90.0
7,"West, Scott",15,5,13,28,,,,3.0,4.0,2.0,3.0,2.0,1.0,1.0,,7.0,22.0,,,2.0,,,83.0
37,"Wight, Cameron",3,3,3,6,1,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,,3.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,131,170,393,19,12.0,22.0,34.0,46.0,58.0,30.0,60.0,20.0,21.0,4.0,113.0,274.0,13.0,19.0,49.0,15.0,12.0,
Opposition,Opposition,196,101,140,336,18,15.0,30.0,46.0,38.0,56.0,26.0,62.0,21.0,20.0,2.0,115.0,217.0,11.0,22.0,26.0,18.0,14.0,
