North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 71d,155 (80-1-74 51.94%),173 (1.12),←,
5,"Anderson, Stuart",21y 39d,12 (8-0-4 66.67%),2 (0.17),←,
11,"Archer, Glenn",22y 134d,66 (37-0-29 56.06%),35 (0.53),←,
14,"Armstrong, Matt",28y 157d,150 (63-0-87 42.00%),81 (0.54),18 (11-0-7 61.11%),10 (0.56)
12,"Blakey, John",29y 12d,194 (87-0-107 44.85%),53 (0.27),59 (35-0-24 59.32%),15 (0.25)
18,"Carey, Wayne",24y 70d,116 (65-0-51 56.03%),287 (2.47),←,
6,"Fairley, Ian",30y 321d,186 (93-2-91 50.54%),148 (0.80),←,
17,"Freeborn, Glenn",22y 180d,2 (1-0-1 50.00%),,←,
26,"Ishchenko, Alex",31y 107d,140 (62-0-78 44.29%),37 (0.26),68 (36-0-32 52.94%),12 (0.18)
34,"King, David",23y 151d,34 (20-0-14 58.82%),7 (0.21),←,
7,"Laidley, Dani",28y 131d,110 (64-1-45 58.64%),12 (0.11),58 (35-0-23 60.34%),1 (0.02)
35,"Longmire, John",24y 217d,148 (73-1-74 49.66%),470 (3.18),←,
31,"McKernan, Corey",21y 229d,40 (25-0-15 62.50%),37 (0.93),←,
30,"Pyman, Robert",23y 303d,15 (8-0-7 53.33%),8 (0.53),←,
22,"Roberts, Mark",30y 38d,135 (61-0-74 45.19%),107 (0.79),58 (35-0-23 60.34%),88 (1.52)
3,"Rock, Anthony",24y 310d,105 (59-0-46 56.19%),89 (0.85),←,
2,"Schwass, Wayne",26y 251d,140 (72-0-68 51.43%),81 (0.58),←,
8,"Scott, Robert",26y 157d,150 (86-1-63 57.67%),175 (1.17),18 (11-0-7 61.11%),11 (0.61)
37,"Simpson, Adam",19y 170d,1 (1-0-0 100.00%),,←,
15,"Smith, Ross",30y 183d,214 (106-2-106 50.00%),36 (0.17),←,
10,"Stevens, Anthony",24y 34d,105 (57-0-48 54.29%),48 (0.46),←,
Totals,Totals,25y 277d,2218 (1128-8-1082 50.86%),1886 (0.85),,
C,"Pagan, Denis",47y 315d,63 (38-0-25 60.32%),,←,
