Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 329d,19 (14-0-5 73.68%),9 (0.47),←,
18,"Betts, Eddie",29y 192d,240 (107-3-130 45.21%),432 (1.80),56 (32-0-24 57.14%),142 (2.54)
16,"Brown, Luke",23y 257d,80 (44-0-36 55.00%),5 (0.06),←,
23,"Cameron, Charlie",21y 336d,36 (21-0-15 58.33%),45 (1.25),←,
25,"Cheney, Kyle",26y 285d,64 (38-0-26 59.38%),2 (0.03),23 (14-0-9 60.87%),
44,"Crouch, Matt",21y 45d,34 (21-0-13 61.76%),6 (0.18),←,
26,"Douglas, Richard",29y 120d,182 (95-0-87 52.20%),121 (0.66),←,
15,"Hartigan, Kyle",24y 211d,38 (25-0-13 65.79%),,←,
45,"Henderson, Ricky",27y 268d,86 (44-0-42 51.16%),42 (0.49),←,
24,"Jacobs, Sam",28y 56d,138 (73-0-65 52.90%),31 (0.22),121 (66-0-55 54.55%),28 (0.23)
4,"Jenkins, Josh",27y 118d,80 (45-0-35 56.25%),155 (1.94),←,
29,"Laird, Rory",22y 159d,64 (36-0-28 56.25%),6 (0.09),←,
6,"Lever, Jake",20y 92d,23 (14-0-9 60.87%),,←,
27,"Lynch, Tom",25y 264d,70 (42-0-28 60.00%),103 (1.47),64 (38-0-26 59.38%),99 (1.55)
31,"Lyons, Jarryd",23y 319d,42 (24-0-18 57.14%),25 (0.60),←,
41,"McGovern, Mitch",21y 238d,11 (7-0-4 63.64%),15 (1.36),←,
30,"Milera, Wayne",18y 265d,8 (6-0-2 75.00%),5 (0.63),←,
11,"Seedsman, Paul",24y 135d,60 (34-0-26 56.67%),23 (0.38),11 (7-0-4 63.64%),6 (0.55)
9,"Sloane, Rory",26y 80d,129 (71-0-58 55.04%),81 (0.63),←,
33,"Smith, Brodie",24y 143d,108 (62-0-46 57.41%),32 (0.30),←,
12,"Talia, Daniel",24y 247d,109 (62-0-47 56.88%),6 (0.06),←,
13,"Walker, Taylor",26y 41d,118 (64-0-54 54.24%),283 (2.40),←,
Totals,Totals,24y 208d,1739 (949-3-787 54.57%),1427 (0.82),,
C,"Pyke, Don",47y 183d,11 (7-0-4 63.64%),,←,
