North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",22y 25d,14 (8-1-5 60.71%),9 (0.64),←,
4,"Anthony, Liam",22y 234d,16 (6-1-9 40.63%),6 (0.38),←,
28,"Bastinac, Ryan",18y 313d,6 (3-0-3 50.00%),,←,
10,"Cunnington, Ben",18y 305d,2 (2-0-0 100.00%),,←,
27,"Edwards, Aaron",26y 60d,44 (25-1-18 57.95%),52 (1.18),40 (21-1-18 53.75%),50 (1.25)
11,"Firrito, Michael",26y 155d,133 (65-2-66 49.62%),23 (0.17),←,
22,"Goldstein, Todd",21y 304d,22 (11-1-10 52.27%),12 (0.55),←,
24,"Greenwood, Levi",21y 71d,13 (5-1-7 42.31%),1 (0.08),←,
17,"Grima, Nathan",24y 269d,18 (7-1-10 41.67%),,←,
31,"Hale, David",25y 344d,123 (53-2-68 43.90%),117 (0.95),←,
6,"Hansen, Lachlan",21y 257d,35 (16-1-18 47.14%),13 (0.37),←,
29,"Harvey, Brent",31y 352d,285 (155-3-127 54.91%),325 (1.14),←,
1,"McIntosh, Hamish",25y 239d,85 (35-2-48 42.35%),41 (0.48),←,
42,"McMahon, Scott",23y 333d,56 (28-1-27 50.89%),24 (0.43),←,
3,"Rawlings, Brady",28y 325d,207 (103-2-102 50.24%),60 (0.29),←,
9,"Swallow, Andrew",22y 333d,68 (29-1-38 43.38%),31 (0.46),←,
12,"Thomas, Lindsay",22y 62d,60 (27-2-31 46.67%),69 (1.15),←,
16,"Thompson, Scott",23y 357d,34 (10-2-22 32.35%),,←,
5,"Warren, Ben",21y 79d,15 (6-0-9 40.00%),17 (1.13),←,
8,"Wells, Daniel",25y 87d,136 (68-2-66 50.74%),78 (0.57),←,
19,"Wright, Sam",19y 290d,9 (3-0-6 33.33%),6 (0.67),←,
7,"Ziebell, Jack",19y 62d,16 (7-0-9 43.75%),3 (0.19),←,
Totals,Totals,23y 154d,1397 (672-26-699 48.10%),887 (0.63),,
C,"Scott, Brad",33y 363d,6 (3-0-3 50.00%),,←,
