Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",32y 25d,242 (100-2-140 41.74%),236 (0.98),222 (96-2-124 43.69%),215 (0.97)
17,"Burns, Scott",29y 241d,179 (79-1-99 44.41%),106 (0.59),←,
8,"Clement, James",27y 351d,171 (72-0-99 42.11%),46 (0.27),87 (46-0-41 52.87%),8 (0.09)
34,"Cloke, Jason",22y 106d,60 (35-0-25 58.33%),5 (0.08),←,
13,"Cole, Richard",21y 36d,47 (26-0-21 55.32%),6 (0.13),←,
1,"Davis, Leon",23y 64d,87 (41-0-46 47.13%),101 (1.16),←,
4,"Didak, Alan",21y 187d,66 (37-0-29 56.06%),83 (1.26),←,
25,"Fraser, Josh",22y 228d,107 (55-0-52 51.40%),100 (0.93),←,
6,"Holland, Brodie",24y 230d,107 (46-0-61 42.99%),110 (1.03),71 (38-0-33 53.52%),73 (1.03)
26,"Johnson, Ben",23y 137d,99 (53-0-46 53.54%),21 (0.21),←,
32,"King, David",19y 200d,9 (3-0-6 33.33%),8 (0.89),←,
18,"Licuria, Paul",26y 229d,137 (61-0-76 44.53%),42 (0.31),127 (59-0-68 46.46%),40 (0.31)
24,"Lockyer, Tarkyn",24y 295d,96 (45-0-51 46.88%),54 (0.56),←,
3,"Lonie, Ryan",21y 169d,85 (46-0-39 54.12%),45 (0.53),←,
27,"McGough, Mark",20y 59d,36 (18-0-18 50.00%),12 (0.33),←,
11,"OBree, Shane",25y 158d,123 (62-0-61 50.41%),49 (0.40),104 (53-0-51 50.96%),46 (0.44)
41,"Rowe, Julian",19y 87d,7 (4-0-3 57.14%),,←,
22,"Shaw, Rhyce",22y 309d,38 (20-0-18 52.63%),5 (0.13),←,
20,"Tarrant, Chris",23y 337d,123 (59-0-64 47.97%),222 (1.80),←,
38,"Walker, Tristen",20y 131d,19 (13-0-6 68.42%),4 (0.21),←,
19,"Williams, Andrew",25y 172d,110 (49-1-60 45.00%),59 (0.54),26 (15-0-11 57.69%),17 (0.65)
2,"Woewodin, Shane",28y 39d,184 (89-0-95 48.37%),89 (0.48),46 (25-0-21 54.35%),26 (0.57)
Totals,Totals,23y 338d,2132 (1013-4-1115 47.51%),1403 (0.66),,
C,"Malthouse, Mick",51y 3d,493 (281-4-208 57.40%),,115 (58-0-57 50.43%),
