Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 72d,56 (41-1-14 74.11%),26 (0.46),←,
18,"Betts, Eddie",30y 300d,276 (134-3-139 49.09%),533 (1.93),92 (59-0-33 64.13%),243 (2.64)
16,"Brown, Luke",25y,114 (68-1-45 60.09%),11 (0.10),←,
23,"Cameron, Charlie",23y 79d,72 (47-1-24 65.97%),86 (1.19),←,
2,"Crouch, Brad",23y 251d,60 (35-0-25 58.33%),20 (0.33),←,
44,"Crouch, Matt",22y 154d,71 (48-1-22 68.31%),17 (0.24),←,
26,"Douglas, Richard",30y 228d,219 (122-1-96 55.94%),148 (0.68),←,
20,"Greenwood, Hugh",25y 200d,14 (10-1-3 75.00%),8 (0.57),←,
15,"Hartigan, Kyle",25y 319d,68 (47-0-21 69.12%),1 (0.01),←,
24,"Jacobs, Sam",29y 165d,173 (98-1-74 56.94%),45 (0.26),156 (91-1-64 58.65%),42 (0.27)
4,"Jenkins, Josh",28y 226d,113 (68-1-44 60.62%),228 (2.02),←,
8,"Kelly, Jake",22y 244d,33 (21-1-11 65.15%),,←,
3,"Knight, Riley",22y 179d,30 (22-1-7 75.00%),21 (0.70),←,
29,"Laird, Rory",23y 267d,100 (62-1-37 62.50%),9 (0.09),←,
6,"Lever, Jake",21y 201d,55 (38-0-17 69.09%),3 (0.05),←,
27,"Lynch, Tom",27y 7d,105 (67-1-37 64.29%),156 (1.49),99 (63-1-35 64.14%),152 (1.54)
14,"Mackay, David",29y 59d,184 (112-1-71 61.14%),55 (0.30),←,
22,"Otten, Andy",28y 130d,97 (54-1-42 56.19%),38 (0.39),←,
11,"Seedsman, Paul",25y 243d,68 (40-1-27 59.56%),31 (0.46),19 (13-1-5 71.05%),14 (0.74)
9,"Sloane, Rory",27y 189d,164 (97-1-66 59.45%),104 (0.63),←,
12,"Talia, Daniel",25y 355d,145 (89-1-55 61.72%),6 (0.04),←,
13,"Walker, Taylor",27y 150d,152 (89-1-62 58.88%),355 (2.34),←,
Totals,Totals,25y 332d,2369 (1409-21-939 59.48%),1901 (0.80),,
C,"Pyke, Don",48y 291d,48 (34-1-13 71.88%),,←,
