St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",20,7,18,38,2,,,3.0,2.0,4.0,7.0,5.0,2.0,1.0,3.0,18.0,20.0,4.0,3.0,1.0,4.0,,81.0
27,"Bruce, Josh",9,9,5,14,5,2.0,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,5.0,9.0,3.0,5.0,3.0,,,91.0
24,"Dempster, Sean",15,9,13,28,,,,,4.0,3.0,,3.0,,2.0,,4.0,24.0,,,3.0,3.0,2.0,90.0
7 ↑,"Dunstan, Luke",2,2,4,6,1,,,2.0,,1.0,1.0,,,,,2.0,3.0,,1.0,,,,23.0
25 ↓,"Fisher, Sam",5,3,7,12,,,1.0,1.0,,,1.0,2.0,,1.0,,5.0,7.0,,,5.0,,,71.0
14,"Geary, Jarryn",10,6,15,25,,,,1.0,3.0,2.0,,,,,,3.0,22.0,,,3.0,2.0,1.0,91.0
19,"Gilbert, Sam",9,6,3,12,,,,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,8.0,7.0,1.0,,3.0,,1.0,90.0
18,"Longer, Billy",6,8,12,18,,,35.0,4.0,1.0,1.0,2.0,,2.0,,,7.0,11.0,1.0,,,,,91.0
37,"Lonie, Jack",10,3,8,18,1,3.0,,2.0,,5.0,1.0,1.0,1.0,,,5.0,13.0,,1.0,1.0,1.0,2.0,82.0
28,"Membrey, Tim",8,10,8,16,2,1.0,,3.0,,3.0,,3.0,,1.0,,7.0,10.0,2.0,5.0,1.0,,2.0,88.0
11,"Montagna, Leigh",16,6,15,31,2,,,3.0,,7.0,1.0,1.0,,,,12.0,20.0,,1.0,1.0,1.0,1.0,86.0
16,"Newnes, Jack",15,11,8,23,1,,1.0,1.0,1.0,2.0,3.0,3.0,,1.0,,4.0,18.0,1.0,3.0,1.0,1.0,2.0,87.0
22,"Ray, Farren",13,6,10,23,,,,4.0,2.0,3.0,2.0,1.0,,1.0,,7.0,16.0,,,,,,90.0
12,"Riewoldt, Nick",16,12,5,21,4,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,8.0,15.0,2.0,3.0,4.0,,2.0,97.0
17,"Roberton, Dylan",20,8,11,31,,,,3.0,5.0,7.0,,3.0,1.0,,2.0,4.0,27.0,,,2.0,2.0,3.0,90.0
6,"Ross, Sebastian",14,3,11,25,,,,3.0,1.0,6.0,4.0,4.0,,1.0,,12.0,14.0,,,1.0,,,79.0
5,"Savage, Shane",12,6,6,18,1,,,,2.0,,,1.0,,1.0,,5.0,14.0,,,,2.0,,79.0
13,"Schneider, Adam",11,6,8,19,1,1.0,,2.0,,3.0,3.0,1.0,1.0,,,7.0,13.0,,1.0,1.0,1.0,1.0,78.0
40,"Sinclair, Jack",4,2,6,10,2,,,6.0,,2.0,3.0,1.0,,1.0,,4.0,6.0,,,1.0,1.0,,82.0
3,"Steven, Jack",16,8,13,29,,,,11.0,1.0,3.0,5.0,2.0,,,,8.0,20.0,,,2.0,1.0,3.0,72.0
29,"Webster, Jimmy",6,4,6,12,1,,,1.0,1.0,,2.0,1.0,,1.0,,3.0,11.0,,1.0,3.0,,,82.0
44,"Weller, Maverick",12,7,4,16,2,1.0,,6.0,2.0,1.0,1.0,2.0,,,,4.0,11.0,1.0,2.0,,1.0,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,249,142,196,445,25,12.0,40.0,61.0,28.0,60.0,39.0,40.0,9.0,14.0,6.0,142.0,311.0,15.0,26.0,36.0,20.0,21.0,
Opposition,Opposition,152,71,152,304,8,4.0,37.0,54.0,29.0,37.0,34.0,42.0,14.0,9.0,,119.0,192.0,8.0,9.0,34.0,3.0,6.0,
