Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",23y 290d,66 (35-0-31 53.03%),68 (1.03),41 (23-0-18 56.10%),46 (1.12)
27,"Ball, Jason",28y 165d,117 (70-0-47 59.83%),133 (1.14),14 (7-0-7 50.00%),19 (1.36)
21,"Barry, Leo",23y 351d,71 (38-0-33 53.52%),49 (0.69),←,
24,"Bolton, Jude",21y 51d,31 (13-0-18 41.94%),21 (0.68),←,
8,"Cresswell, Daryn",29y 348d,191 (80-1-110 42.15%),162 (0.85),←,
28,"Crouch, Jared",23y 61d,69 (34-0-35 49.28%),12 (0.17),←,
6,"Dunkley, Andrew",32y 310d,183 (77-2-104 42.62%),10 (0.05),←,
12,"Fosdike, Nic",21y 68d,36 (17-0-19 47.22%),19 (0.53),←,
37,"Goodes, Adam",21y 117d,48 (22-0-26 45.83%),72 (1.50),←,
31,"Kirk, Brett",24y 192d,18 (7-0-11 38.89%),9 (0.50),←,
34,"Luff, Troy",31y 164d,147 (68-2-77 46.94%),85 (0.58),←,
4,"Mathews, Ben",22y 157d,49 (24-0-25 48.98%),7 (0.14),←,
11,"Maxfield, Stuart",29y 26d,209 (104-2-103 50.24%),123 (0.59),120 (69-1-50 57.92%),58 (0.48)
13,"McPherson, Daniel",25y 304d,77 (44-1-32 57.79%),19 (0.25),←,
5,"OKeefe, Ryan",20y 101d,7 (2-0-5 28.57%),1 (0.14),←,
19,"OLoughlin, Michael",24y 74d,129 (71-1-57 55.43%),189 (1.47),←,
22,"Saddington, Jason",21y 194d,72 (37-0-35 51.39%),24 (0.33),←,
25,"Schauble, Andrew",24y 169d,107 (40-0-67 37.38%),20 (0.19),28 (13-0-15 46.43%),9 (0.32)
2,"Schwass, Wayne",32y 159d,257 (139-0-118 54.09%),144 (0.56),73 (38-0-35 52.05%),47 (0.64)
1,"Stafford, Greg",26y 251d,115 (54-1-60 47.39%),42 (0.37),←,
20,"Stevens, John",29y 324d,72 (37-0-35 51.39%),41 (0.57),←,
10,"Williams, Paul",28y 32d,195 (84-2-109 43.59%),229 (1.17),6 (3-0-3 50.00%),6 (1.00)
Totals,Totals,25y 277d,2266 (1097-12-1157 48.41%),1479 (0.65),,
C,"Eade, Rodney",43y 31d,123 (69-1-53 56.50%),,←,
