0,1,2,3,4,5,6
←,"Round: 11 Venue: M.C.G. Date: Sun, 2-Jun-2019 3:20 PM Attendance: 50423","Round: 11 Venue: M.C.G. Date: Sun, 2-Jun-2019 3:20 PM Attendance: 50423","Round: 11 Venue: M.C.G. Date: Sun, 2-Jun-2019 3:20 PM Attendance: 50423","Round: 11 Venue: M.C.G. Date: Sun, 2-Jun-2019 3:20 PM Attendance: 50423","Round: 11 Venue: M.C.G. Date: Sun, 2-Jun-2019 3:20 PM Attendance: 50423",→
←,Essendon,2.3.15,5.4.34,8.5.53,11.8.74,→
←,Carlton,2.2.14,2.4.16,4.8.32,4.9.33,→
←,Qrt margin,ES by 1,ES by 18,ES by 21,ES by 41,→
←,Qrt scores,ES 15-14,ES 19-2,ES 19-16,ES 21-1,→
←,Field umpires,"Justin Power (7), Matt Stevic (365), Jacob Mollison (227)","Justin Power (7), Matt Stevic (365), Jacob Mollison (227)","Justin Power (7), Matt Stevic (365), Jacob Mollison (227)","Justin Power (7), Matt Stevic (365), Jacob Mollison (227)",→
