Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",10,3,9,19,,,,,1.0,3.0,3.0,3.0,,,,5.0,15.0,,,,,,79.0
11,"Aish, James",5,1,7,12,,,,2.0,1.0,2.0,1.0,,1.0,,,3.0,10.0,,,1.0,,,81.0
41,"Banfield, Bailey",8,5,6,14,2,,,3.0,,3.0,,1.0,2.0,,,8.0,9.0,,1.0,1.0,,,72.0
8,"Brayshaw, Andrew",7,5,13,20,,,,4.0,1.0,4.0,1.0,,,,,6.0,14.0,,,3.0,,,83.0
17,"Brodie, Will",13,3,11,24,,,,5.0,1.0,5.0,4.0,1.0,1.0,,,8.0,17.0,,,1.0,,,71.0
27,"Chapman, Heath",11,7,8,19,,,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,9.0,11.0,2.0,,1.0,,1.0,77.0
6,"Clark, Jordan",7,1,10,17,,,,1.0,5.0,1.0,2.0,1.0,1.0,,,5.0,11.0,,,5.0,,,89.0
33,"Colyer, Travis",14,3,4,18,,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,7.0,12.0,,,2.0,1.0,,72.0
36,"Cox, Brennan",9,8,6,15,,,,,5.0,2.0,,,,,,9.0,6.0,3.0,,4.0,,,77.0
4,"Darcy, Sean",4,1,4,8,,,41.0,3.0,3.0,2.0,3.0,,2.0,,,4.0,4.0,,,3.0,,,80.0
32,"Frederick, Michael",4,1,5,9,,,,5.0,,2.0,,1.0,,1.0,,3.0,6.0,,1.0,,,,85.0
7,"Fyfe, Nat",1,,14,15,,,,5.0,,,2.0,4.0,1.0,4.0,,8.0,7.0,,,1.0,1.0,2.0,82.0
15,"Hughes, Ethan",,,,,,,,,,,,,,,,,,,,,,,
37,"Lobb, Rory",9,5,4,13,1,4.0,7.0,1.0,,3.0,,1.0,,,,4.0,8.0,1.0,3.0,3.0,,1.0,100.0
2,"Logue, Griffin",2,2,4,6,,,,,1.0,,,,,,,2.0,4.0,,,6.0,,,93.0
16,"Mundy, David",9,4,12,21,1,,,2.0,2.0,2.0,5.0,1.0,1.0,1.0,,10.0,12.0,,1.0,1.0,,,69.0
13,"Ryan, Luke",22,5,2,24,,,,4.0,9.0,1.0,1.0,2.0,3.0,1.0,,7.0,10.0,1.0,,4.0,,,94.0
5,"Schultz, Lachie",5,,4,9,2,,,2.0,,1.0,1.0,2.0,,1.0,,4.0,7.0,,,3.0,,2.0,85.0
3,"Serong, Caleb",11,3,9,20,,,,3.0,,4.0,4.0,3.0,1.0,,,8.0,12.0,,,,,,78.0
20,"Taberner, Matthew",11,6,2,13,2,2.0,,,,1.0,,,1.0,,,5.0,8.0,1.0,2.0,3.0,,,79.0
31,"Walker, Brandon",9,5,6,15,,,,1.0,4.0,,,7.0,,3.0,,3.0,12.0,,,1.0,,,91.0
10,"Walters, Michael",11,2,5,16,1,1.0,,4.0,2.0,2.0,4.0,2.0,2.0,1.0,,7.0,7.0,,,1.0,,1.0,86.0
26,"Young, Hayden",14,9,9,23,,,,2.0,5.0,2.0,,4.0,,2.0,,6.0,14.0,1.0,,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,79,154,350,9,11.0,48.0,52.0,43.0,44.0,35.0,37.0,19.0,16.0,,131.0,216.0,9.0,8.0,45.0,2.0,7.0,
Opposition,Opposition,260,138,111,371,11,16.0,19.0,62.0,34.0,54.0,29.0,47.0,17.0,19.0,6.0,123.0,237.0,11.0,12.0,50.0,4.0,10.0,
