Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",15,5,5,20,1,1.0,,5.0,5.0,6.0,2.0,5.0,1.0,1.0,,5.0,18.0,,,1.0,,1.0,84.0
37,"Boyd, Jordan",10,3,3,13,,,,5.0,4.0,1.0,,1.0,,1.0,,6.0,7.0,,,4.0,,,82.0
16,"Carroll, Jack",8,2,8,16,1,,,3.0,,2.0,2.0,5.0,1.0,1.0,,7.0,10.0,,,,,1.0,75.0
5,"Cerra, Adam",15,5,7,22,1,,,7.0,,8.0,2.0,2.0,1.0,1.0,,7.0,16.0,1.0,1.0,2.0,,2.0,82.0
46,"Cottrell, Matthew",4,1,4,8,,,,2.0,,1.0,1.0,1.0,,1.0,,2.0,5.0,,,2.0,,,89.0
9,"Cripps, Patrick",9,3,19,28,1,,,5.0,,5.0,9.0,4.0,3.0,1.0,3.0,15.0,10.0,,,,,,83.0
30,"Curnow, Charlie",12,5,3,15,4,1.0,,1.0,,3.0,,4.0,4.0,1.0,,10.0,4.0,3.0,3.0,,,1.0,85.0
12,"De Koning, Tom",3,1,10,13,,,31.0,5.0,2.0,2.0,4.0,2.0,3.0,,,5.0,8.0,,,5.0,,1.0,80.0
19 ↓,"Durdin, Corey",2,,2,4,2,,,1.0,1.0,,1.0,,1.0,,,3.0,1.0,,,,,,58.0
14 ↑,"Fantasia, Orazio",5,4,2,7,1,,,,,2.0,,2.0,,1.0,,,7.0,,2.0,,1.0,1.0,24.0
8,"Fogarty, Lachie",6,1,11,17,,,,4.0,,5.0,,,,,,6.0,9.0,,,4.0,,2.0,77.0
29,"Hewett, George",13,3,13,26,1,,,6.0,1.0,6.0,9.0,3.0,3.0,,1.0,12.0,13.0,,,2.0,,1.0,82.0
20,"Hollands, Elijah",15,6,7,22,1,,,5.0,1.0,6.0,3.0,2.0,4.0,,,9.0,15.0,1.0,,4.0,,,84.0
4,"Hollands, Oliver",9,2,3,12,,1.0,,4.0,1.0,2.0,,,2.0,,,4.0,8.0,,,,,1.0,75.0
7,"Kennedy, Matthew",11,3,10,21,,1.0,1.0,3.0,1.0,3.0,3.0,2.0,,1.0,,10.0,13.0,1.0,,3.0,,,73.0
22,"Marchbank, Caleb",3,1,5,8,,,,1.0,1.0,,,5.0,1.0,4.0,,4.0,4.0,,,3.0,,,77.0
11,"McGovern, Mitch",11,5,4,15,,,,5.0,8.0,1.0,2.0,3.0,2.0,1.0,,3.0,11.0,1.0,,5.0,,,79.0
10,"McKay, Harry",15,10,4,19,5,1.0,3.0,2.0,,2.0,2.0,3.0,4.0,3.0,2.0,8.0,11.0,3.0,4.0,1.0,,,89.0
24,"Newman, Nic",14,6,3,17,,,,3.0,1.0,2.0,,3.0,2.0,1.0,,3.0,15.0,,,2.0,,,86.0
44,"Owies, Matthew",9,5,3,12,3,1.0,,1.0,,1.0,,3.0,,2.0,,4.0,8.0,,2.0,,,,74.0
42,"Saad, Adam",13,5,5,18,,,,5.0,4.0,3.0,,1.0,1.0,,,5.0,12.0,,,2.0,2.0,,80.0
23,"Weitering, Jacob",14,9,4,18,,,,1.0,7.0,,,3.0,,1.0,,7.0,11.0,2.0,,10.0,,,96.0
6,"Williams, Zac",9,4,6,15,,,,2.0,1.0,1.0,,1.0,1.0,,,6.0,8.0,,,1.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,89,141,366,21,11.0,35.0,76.0,38.0,62.0,40.0,55.0,34.0,21.0,6.0,141.0,224.0,12.0,12.0,51.0,3.0,12.0,
Opposition,Opposition,187,76,144,331,12,9.0,35.0,55.0,40.0,51.0,43.0,77.0,21.0,34.0,,130.0,200.0,7.0,12.0,45.0,7.0,6.0,
