Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",16,3,24,40,,1.0,,4.0,3.0,7.0,7.0,1.0,,,,14.0,26.0,,1.0,,1.0,2.0,86.0
3,"Bartel, Jimmy",14,6,15,29,1,,5.0,4.0,2.0,4.0,3.0,1.0,,,,8.0,21.0,,1.0,3.0,,,88.0
17,"Byrnes, Shannon",9,7,10,19,2,,,,,3.0,,1.0,,1.0,,6.0,13.0,1.0,3.0,,,1.0,71.0
35,"Chapman, Paul",11,3,10,21,,1.0,,7.0,3.0,2.0,3.0,2.0,1.0,,,6.0,15.0,,,,,1.0,82.0
11,"Corey, Joel",9,2,21,30,,,3.0,3.0,3.0,3.0,3.0,5.0,1.0,,,16.0,12.0,,,1.0,,1.0,78.0
44,"Enright, Corey",9,2,8,17,,,,4.0,3.0,,2.0,2.0,1.0,2.0,,3.0,15.0,1.0,,3.0,,,83.0
26,"Hawkins, Tom",1,1,7,8,,,12.0,5.0,,1.0,2.0,1.0,,,,7.0,1.0,,,1.0,,1.0,69.0
8,"Hunt, Josh",7,4,6,13,,,,2.0,3.0,1.0,,1.0,,1.0,,3.0,10.0,,,3.0,,,76.0
20,"Johnson, Steve",12,3,16,28,1,2.0,,4.0,,3.0,5.0,3.0,,,,7.0,21.0,,1.0,,,,84.0
9,"Kelly, James",4,1,11,15,,,,11.0,,4.0,,4.0,,1.0,,3.0,13.0,,,3.0,,,91.0
45,"Ling, Cameron",15,2,14,29,,1.0,,5.0,1.0,4.0,6.0,3.0,1.0,,,7.0,20.0,,,1.0,,2.0,86.0
13,"Lonergan, Tom",2,3,5,7,,,,1.0,,2.0,,1.0,2.0,1.0,,4.0,3.0,2.0,,8.0,,,83.0
39,"Milburn, Darren",8,6,11,19,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,6.0,13.0,1.0,,1.0,,,82.0
21,"Mooney, Cameron",3,1,6,9,1,1.0,,,,,,,,,,6.0,3.0,1.0,1.0,1.0,,,88.0
6,"Ottens, Brad",2,1,3,5,1,,15.0,5.0,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,1.0,2.0,,,76.0
31,"Podsiadly, James",4,5,4,8,1,2.0,,1.0,,,,1.0,,,,5.0,3.0,2.0,4.0,1.0,,,81.0
30,"Scarlett, Matthew",11,10,10,21,,,,,7.0,,,3.0,,1.0,,2.0,18.0,,,3.0,,,96.0
14,"Selwood, Joel",11,5,10,21,,1.0,,8.0,1.0,3.0,4.0,1.0,2.0,1.0,,9.0,13.0,,1.0,2.0,,1.0,78.0
27,"Stokes, Mathew",10,3,7,17,2,2.0,,1.0,,,2.0,2.0,1.0,1.0,,5.0,12.0,,1.0,1.0,,1.0,78.0
7,"Taylor, Harry",7,6,9,16,,,,1.0,4.0,,,,2.0,,,5.0,14.0,,,12.0,,,90.0
5,"Varcoe, Travis",8,4,11,19,2,,,3.0,,5.0,1.0,1.0,,1.0,,6.0,14.0,,1.0,3.0,1.0,,82.0
40,"Wojcinski, David",6,4,11,17,,,,2.0,2.0,1.0,,1.0,,,,3.0,14.0,,,1.0,6.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,82,229,408,11,13.0,36.0,73.0,33.0,45.0,40.0,36.0,14.0,12.0,,135.0,275.0,8.0,15.0,50.0,8.0,10.0,
Opposition,Opposition,228,111,101,329,18,12.0,31.0,77.0,33.0,56.0,32.0,29.0,13.0,13.0,,134.0,189.0,18.0,13.0,49.0,31.0,13.0,
