Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,4,2,12,,,,6.0,4.0,2.0,,,1.0,,,3.0,8.0,1.0,,6.0,,,93.0
8,"Bewick, Rohan",10,3,8,18,1,1.0,,4.0,1.0,1.0,1.0,3.0,1.0,,,10.0,10.0,,1.0,2.0,,1.0,83.0
16,"Brown, Jonathan",14,8,5,19,5,1.0,,1.0,,4.0,,2.0,1.0,2.0,2.0,6.0,12.0,1.0,3.0,,,2.0,96.0
41,"Golby, Mitch",10,2,6,16,,,,,5.0,1.0,,2.0,,1.0,,5.0,12.0,,,,4.0,,91.0
6,"Green, Josh",9,3,5,14,2,1.0,,5.0,,2.0,1.0,3.0,,2.0,,10.0,6.0,1.0,1.0,,,,86.0
11,"Hanley, Pearce",18,6,8,26,1,,,5.0,6.0,5.0,3.0,5.0,,2.0,1.0,7.0,18.0,,,2.0,2.0,,85.0
23,"Leuenberger, Matthew",7,1,4,11,1,,30.0,4.0,,1.0,2.0,4.0,1.0,4.0,,6.0,3.0,,,4.0,,,83.0
12 ↓,"Martin, Stefan",4,1,5,9,1,,2.0,2.0,,2.0,,2.0,3.0,,,8.0,,1.0,,1.0,,1.0,53.0
32,"Mayes, Sam",15,10,6,21,,,,2.0,2.0,5.0,2.0,1.0,,,,2.0,19.0,,2.0,4.0,,,83.0
9,"McGrath, Ashley",8,1,4,12,,,,1.0,3.0,3.0,,1.0,,,,6.0,5.0,,,2.0,,2.0,79.0
40,"McKeever, Niall",5,2,4,9,,,3.0,1.0,,1.0,,1.0,,,,4.0,5.0,,,1.0,,,91.0
21,"Merrett, Daniel",8,2,6,14,,,,2.0,3.0,,1.0,2.0,,,,4.0,9.0,,,15.0,,,94.0
3,"Moloney, Brent",11,4,10,21,,,,5.0,1.0,4.0,6.0,2.0,,1.0,,10.0,11.0,,,3.0,,2.0,77.0
24,"Patfull, Joel",5,3,4,9,,,,2.0,2.0,,,,,,,3.0,7.0,,,9.0,,,94.0
4,"Polec, Jared",4,,5,9,,,,2.0,,2.0,3.0,1.0,1.0,,,5.0,4.0,,,3.0,,,77.0
31 ↑,"Polkinghorne, James",6,3,2,8,1,,,,,1.0,,2.0,1.0,,,3.0,6.0,,1.0,,,,36.0
29,"Raines, Andrew",11,,10,21,,,,4.0,,4.0,3.0,3.0,1.0,1.0,,11.0,10.0,,,1.0,,,83.0
30,"Redden, Jack",13,3,13,26,,,,9.0,1.0,1.0,9.0,4.0,,2.0,,13.0,14.0,1.0,,4.0,,1.0,78.0
10,"Rich, Daniel",17,1,10,27,,1.0,,3.0,3.0,12.0,8.0,2.0,,,3.0,18.0,11.0,,,7.0,,1.0,82.0
38,"Rockliff, Tom",13,2,9,22,1,1.0,,6.0,2.0,6.0,4.0,3.0,2.0,1.0,,7.0,14.0,,1.0,2.0,,,77.0
26,"Yeo, Elliot",8,4,5,13,,,,1.0,3.0,1.0,,4.0,,1.0,,6.0,7.0,,,5.0,,,90.0
15,"Zorko, Dayne",10,1,8,18,,,,3.0,1.0,1.0,3.0,6.0,2.0,4.0,,10.0,8.0,,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,11.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,64,139,355,13,16.0,35.0,68.0,37.0,59.0,46.0,53.0,14.0,21.0,6.0,157.0,199.0,5.0,9.0,74.0,6.0,10.0,
Opposition,Opposition,214,56,123,337,13,14.0,42.0,83.0,39.0,55.0,37.0,57.0,21.0,14.0,,153.0,167.0,3.0,10.0,72.0,7.0,12.0,
