St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 47d,5 (2-0-3 40.00%),2 (0.40),←,
30,"Beetham, Caydn",18y 119d,8 (1-0-7 12.50%),3 (0.38),←,
39,"Blake, Jason",19y 115d,10 (2-0-8 20.00%),2 (0.20),←,
2,"Brown, Tony",23y 41d,105 (52-0-53 49.52%),59 (0.56),←,
3,"Burke, Nathan",30y 153d,288 (125-3-160 43.92%),104 (0.36),←,
14,"Charles, Sean",25y 51d,52 (17-0-35 32.69%),62 (1.19),4 (1-0-3 25.00%),2 (0.50)
45,"Cranage, Sam",21y 72d,5 (3-0-2 60.00%),,←,
27,"Davis, Chad",20y 37d,14 (1-1-12 10.71%),9 (0.64),←,
6,"Delaney, Tony",24y 194d,61 (19-2-40 32.79%),25 (0.41),18 (2-1-15 13.89%),5 (0.28)
31,"Elliott, Tim",23y 300d,41 (18-0-23 43.90%),10 (0.24),←,
25,"Hall, Barry",23y 151d,68 (30-1-37 44.85%),95 (1.40),←,
7,"Hayes, Lenny",20y 176d,34 (10-1-23 30.88%),14 (0.41),←,
8,"Hudghton, Max",23y 310d,81 (36-1-44 45.06%),4 (0.05),←,
36,"Knowles, Brett",22y 56d,28 (8-0-20 28.57%),7 (0.25),←,
23,"Loewe, Stewart",32y 46d,290 (128-2-160 44.48%),548 (1.89),←,
26,"McLaren, Joe",22y 210d,54 (21-1-32 39.81%),28 (0.52),←,
43,"Moyle, Brett",20y 99d,11 (2-0-9 18.18%),3 (0.27),←,
13,"Sierakowski, David",25y 192d,89 (40-1-48 45.51%),24 (0.27),←,
19,"Sziller, Steven",27y 206d,114 (53-1-60 46.93%),38 (0.33),←,
4,"Thompson, Andrew",27y 261d,84 (40-1-43 48.21%),62 (0.74),←,
32,"Traianidis, Jason",25y 244d,54 (24-0-30 44.44%),32 (0.59),←,
15,"Wakelin, Darryl",25y 332d,112 (53-1-58 47.77%),8 (0.07),←,
Totals,Totals,23y 288d,1608 (685-16-907 42.60%),1139 (0.71),,
C,"Watson, Tim",38y 361d,40 (12-1-27 31.25%),,←,
