West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",16,7,4,20,2,5.0,3.0,1.0,,,,,2.0,3.0,2.0,,,,,,,,
6,"Banfield, Drew",12,1,6,18,,,,1.0,,,,,,,,,,,,,,,
20,"Bond, Shane",4,4,3,7,,2.0,,3.0,,,,,,1.0,,,,,,,,,
15,"Dunstan, Michael",10,6,,10,1,1.0,,,,,,,,,,,,,,,,,
18,"Evans, Tony",3,3,2,5,,1.0,,2.0,,,,,,,,,,,,,,,
36,"Hart, David",18,4,4,22,,,,,,,,,4.0,,,,,,,,,,
1,"Heady, Brett",7,3,3,10,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
22,"Hynes, David",7,7,5,12,,,3.0,,,,,,,1.0,,,,,,,,,
27,"Jakovich, Glen",14,6,6,20,,,,,,,,,,2.0,3.0,,,,,,,,
2,"Kemp, Dean",16,5,5,21,,2.0,,2.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",2,2,,2,,,,,,,,,,,,,,,,,,,
3,"Mainwaring, Chris",19,8,4,23,,3.0,,2.0,,,,,2.0,3.0,1.0,,,,,,,,
11,"McIntosh, Ashley",8,7,3,11,3,1.0,,3.0,,,,,,,,,,,,,,,
17,"McKenna, Guy",14,5,8,22,,,,3.0,,,,,3.0,1.0,,,,,,,,,
10,"Pyke, Don",16,4,11,27,3,,,1.0,,,,,3.0,,,,,,,,,,
4,"Sumich, Peter",6,1,,6,1,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Symmons, Paul",8,2,6,14,,,,2.0,,,,,,1.0,,,,,,,,,
50,"Turnbull, Ryan",13,8,4,17,,,11.0,1.0,,,,,1.0,,,,,,,,,,
39,"Waterman, Chris",11,5,6,17,,,,,,,,,3.0,,,,,,,,,,
12,"White, Mitchell",11,7,2,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Wilson, Peter",7,3,6,13,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,98,88,310,12,19.0,17.0,26.0,,,,,22.0,17.0,6.0,,,,,,,,
Opposition,Opposition,166,38,64,230,5,13.0,24.0,26.0,,,,,17.0,22.0,,,,,,,,,
