Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",12,3,6,18,1,,2.0,5.0,,,,,,1.0,,,,,,,,,
18,"Bond, Troy",11,4,5,16,2,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Chalmers, Brett",1,,1,2,,,2.0,,,,,,,,,,,,,,,,
17,"Collins, Matthew",7,4,6,13,,,,1.0,,,,,1.0,,,,,,,,,,
14,"Connell, Matthew",19,5,8,27,,,,,,,,,1.0,,,,,,,,,,
37,"Edwards, Tyson",7,3,5,12,1,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
13,"Ellen, Shane",8,2,7,15,,,,1.0,,,,,,1.0,,,,,,,,,
34,"Hart, Ben",10,4,5,15,,,1.0,,,,,,,,,,,,,,,,
35,"Jameson, Rod",12,3,4,16,,,,1.0,,,,,5.0,2.0,2.0,,,,,,,,
3,"Jarman, Darren",17,8,4,21,5,2.0,,,,,,,,3.0,3.0,,,,,,,,
28,"Johnson, Kane",2,,2,4,,,,,,,,,,1.0,,,,,,,,,
27,"Liptak, Matthew",18,4,7,25,1,,,5.0,,,,,2.0,,,,,,,,,,
8,"McCartney, Jason",8,3,4,12,,,4.0,1.0,,,,,,1.0,,,,,,,,,
11,"McGuinness, Tony",14,3,7,21,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
6,"Modra, Tony",6,4,1,7,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
15,"Pittman, David",8,3,9,17,,,24.0,,,,,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",15,5,11,26,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
5,"Robran, Matthew",7,8,5,12,,,2.0,,,,,,1.0,,,,,,,,,,
7,"Smart, Nigel",7,2,3,10,,,,2.0,,,,,1.0,1.0,,,,,,,,,
30,"Vardy, Peter",11,5,2,13,2,1.0,,1.0,,,,,,1.0,,,,,,,,,
33,"Weidemann, Wayne",7,,5,12,,2.0,1.0,5.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,73,107,314,15,12.0,36.0,31.0,,,,,18.0,23.0,5.0,,,,,,,,
Opposition,Opposition,201,67,97,298,14,10.0,25.0,23.0,,,,,23.0,18.0,1.0,,,,,,,,
