Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 165d,204 (137-1-66 67.40%),28 (0.14),←,
22,"Breust, Luke",24y 243d,105 (85-0-20 80.95%),206 (1.96),←,
9,"Burgoyne, Shaun",32y 264d,283 (194-1-88 68.73%),238 (0.84),126 (97-1-28 77.38%),67 (0.53)
8,"Duryea, Taylor",24y 79d,54 (44-0-10 81.48%),11 (0.20),←,
6,"Gibson, Josh",31y 121d,178 (114-2-62 64.61%),2 (0.01),113 (85-1-27 75.66%),
19,"Gunston, Jack",23y 269d,93 (68-0-25 73.12%),190 (2.04),79 (63-0-16 79.75%),170 (2.15)
20,"Hale, David",31y 51d,227 (134-2-91 59.47%),212 (0.93),98 (78-0-20 79.59%),93 (0.95)
40,"Hartung, Billy",20y 169d,18 (13-0-5 72.22%),10 (0.56),←,
10,"Hill, Bradley",22y 3d,64 (52-0-12 81.25%),42 (0.66),←,
15,"Hodge, Luke",31y 27d,261 (154-1-106 59.20%),177 (0.68),←,
17,"Lake, Brian",33y 135d,240 (126-2-112 52.92%),34 (0.14),43 (36-0-7 83.72%),2 (0.05)
3,"Lewis, Jordan",29y 79d,228 (143-1-84 62.94%),127 (0.56),←,
7,"McEvoy, Ben",26y 1d,111 (64-2-45 58.56%),38 (0.34),20 (13-0-7 65.00%),11 (0.55)
5,"Mitchell, Sam",32y 273d,274 (166-1-107 60.77%),67 (0.24),←,
28,"Puopolo, Paul",27y 222d,100 (80-0-20 80.00%),87 (0.87),←,
33,"Rioli, Cyril",25y 363d,146 (101-1-44 69.52%),198 (1.36),←,
25,"Schoenmakers, Ryan",24y 246d,87 (55-0-32 63.22%),20 (0.23),←,
26,"Shiels, Liam",24y 74d,113 (85-0-28 75.22%),37 (0.33),←,
16,"Smith, Isaac",26y 194d,99 (80-0-19 80.81%),92 (0.93),←,
27,"Spangher, Matthew",28y 80d,53 (31-0-22 58.49%),13 (0.25),21 (20-0-1 95.24%),2 (0.10)
24,"Stratton, Ben",26y 133d,106 (76-1-29 72.17%),1 (0.01),←,
4,"Suckling, Matt",26y 352d,91 (66-0-25 72.53%),42 (0.46),←,
Totals,Totals,27y 111d,3135 (2068-15-1052 65.96%),1872 (0.60),,
C,"Clarkson, Alastair",47y 76d,247 (154-1-92 62.55%),,←,
