Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 66d,93 (40-0-53 43.01%),28 (0.30),←,
14,"Birchall, Grant",19y 210d,37 (19-0-18 51.35%),5 (0.14),←,
20,"Boyle, Tim",23y 210d,22 (12-0-10 54.55%),31 (1.41),←,
30,"Brown, Campbell",23y 363d,94 (39-0-55 41.49%),36 (0.38),←,
39,"Campbell, Robert",25y 85d,75 (35-0-40 46.67%),17 (0.23),←,
9,"Crawford, Shane",32y 351d,288 (140-2-146 48.96%),218 (0.76),←,
24,"Croad, Trent",27y 170d,199 (91-1-107 45.98%),189 (0.95),161 (71-1-89 44.41%),129 (0.80)
19,"Dixon, Ben",30y 73d,200 (97-1-102 48.75%),280 (1.40),←,
32,"Ellis, Xavier",19y 179d,13 (8-0-5 61.54%),3 (0.23),←,
23,"Franklin, Lance",20y 208d,53 (22-0-31 41.51%),114 (2.15),←,
27,"Gilham, Stephen",22y 358d,26 (17-0-9 65.38%),1 (0.04),25 (17-0-8 68.00%),1 (0.04)
18,"Guerra, Brent",25y 89d,132 (90-0-42 68.18%),88 (0.67),36 (21-0-15 58.33%),5 (0.14)
15,"Hodge, Luke",23y 72d,109 (47-0-62 43.12%),70 (0.64),←,
4,"Ladson, Rick",23y 189d,71 (28-0-43 39.44%),33 (0.46),←,
3,"Lewis, Jordan",21y 124d,60 (26-0-34 43.33%),19 (0.32),←,
5,"Mitchell, Sam",24y 318d,106 (46-0-60 43.40%),18 (0.17),←,
2,"Roughead, Jarryd",20y 215d,55 (25-0-30 45.45%),53 (0.96),←,
12,"Sewell, Brad",23y 205d,61 (24-0-37 39.34%),5 (0.08),←,
11,"Smith, Joel",30y 115d,218 (100-1-117 46.10%),90 (0.41),160 (71-1-88 44.69%),39 (0.24)
13,"Taylor, Simon",25y 8d,45 (19-0-26 42.22%),10 (0.22),←,
21,"Vandenberg, Richard",30y 224d,142 (62-1-79 44.01%),64 (0.45),←,
45,"Young, Clinton",21y 191d,41 (20-0-21 48.78%),12 (0.29),←,
Totals,Totals,24y 233d,2140 (1007-6-1127 47.06%),1384 (0.65),,
C,"Clarkson, Alastair",39y 121d,65 (27-0-38 41.54%),,←,
