Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Anderson, Joe",3,1,12,15,,,,2.0,2.0,2.0,,2.0,,1.0,,5.0,10.0,,,1.0,,1.0,95.0
19,"Betts, Eddie",9,6,10,19,1,1.0,,1.0,,2.0,1.0,2.0,,,,8.0,12.0,,4.0,1.0,,2.0,81.0
18,"Bower, Paul",9,5,14,23,,,,2.0,5.0,1.0,,2.0,,2.0,,5.0,18.0,,,5.0,,,93.0
44,"Carrazzo, Andrew",21,5,14,35,1,2.0,,5.0,1.0,9.0,3.0,3.0,1.0,2.0,,8.0,27.0,,2.0,,,,86.0
28,"Cloke, Cameron",8,8,7,15,,,14.0,4.0,1.0,4.0,2.0,1.0,1.0,,,5.0,9.0,,,,,1.0,80.0
25,"Fevola, Brendan",10,5,2,12,7,,1.0,1.0,,2.0,,2.0,3.0,1.0,2.0,5.0,7.0,,3.0,,,2.0,98.0
38,"Garlett, Jeff",12,5,5,17,4,1.0,,7.0,,6.0,,3.0,,,,8.0,9.0,,1.0,3.0,,1.0,87.0
4,"Gibbs, Bryce",9,8,25,34,1,,,4.0,3.0,2.0,3.0,2.0,,1.0,,8.0,26.0,,1.0,2.0,1.0,,82.0
10,"Hadley, Richard",2,1,7,9,,1.0,,2.0,,,,1.0,1.0,1.0,,3.0,6.0,,1.0,,,,21.0
33,"Houlihan, Ryan",11,4,15,26,2,,,1.0,1.0,3.0,2.0,2.0,,1.0,,9.0,17.0,3.0,2.0,1.0,1.0,,89.0
45,"Joseph, Aaron",9,3,10,19,,,,6.0,1.0,2.0,2.0,4.0,1.0,2.0,,8.0,11.0,,,5.0,,,73.0
5,"Judd, Chris",17,1,16,33,,,,2.0,2.0,7.0,7.0,1.0,1.0,,3.0,13.0,20.0,,,,,3.0,80.0
8,"Kreuzer, Matthew",7,3,12,19,1,,16.0,4.0,1.0,2.0,2.0,1.0,1.0,,,6.0,13.0,,,,1.0,,77.0
3,"Murphy, Marc",16,7,21,37,1,1.0,,1.0,2.0,6.0,5.0,3.0,,,1.0,13.0,24.0,,2.0,2.0,1.0,1.0,86.0
17,"OhAilpin, Setanta",3,2,8,11,1,,1.0,4.0,,,,,,,,5.0,6.0,1.0,,1.0,1.0,,84.0
2,"Russell, Jordan",11,5,13,24,,,,4.0,6.0,2.0,1.0,3.0,,1.0,,2.0,21.0,,,2.0,,,91.0
29,"Scotland, Heath",14,5,12,26,2,,,2.0,2.0,3.0,1.0,3.0,,,,2.0,24.0,,1.0,3.0,,2.0,84.0
6,"Simpson, Kade",16,6,8,24,3,1.0,,3.0,2.0,8.0,,2.0,,1.0,,3.0,22.0,,2.0,2.0,,3.0,87.0
24,"Stevens, Nick",7,2,15,22,,,,5.0,,2.0,3.0,2.0,,2.0,,4.0,18.0,,,1.0,,1.0,79.0
32,"Thornton, Bret",5,5,8,13,,,,1.0,3.0,,,1.0,2.0,1.0,,6.0,8.0,,,1.0,3.0,,97.0
1,"Walker, Andrew",9,5,9,18,,,,2.0,1.0,1.0,1.0,,,,,1.0,16.0,,,1.0,2.0,,78.0
34,"Wiggins, Simon",4,4,10,14,,,,4.0,2.0,,,1.0,,,,6.0,8.0,3.0,,1.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,96,253,465,24,9.0,32.0,67.0,35.0,64.0,33.0,41.0,11.0,16.0,6.0,133.0,332.0,7.0,19.0,32.0,10.0,17.0,
Opposition,Opposition,189,90,178,367,15,6.0,40.0,35.0,37.0,52.0,37.0,32.0,16.0,11.0,,114.0,249.0,7.0,11.0,42.0,16.0,7.0,
