Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Cooney, Adam",12,1,14,26,,1.0,,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,12.0,15.0,1.0,,,,,86.0
49,"Cordy, Ayce",,,5,5,,,1.0,2.0,,,,,1.0,,,5.0,,,,1.0,,1.0,87.0
6,"Dahlhaus, Luke",8,3,14,22,1,1.0,,5.0,,3.0,4.0,,3.0,,3.0,16.0,8.0,2.0,1.0,2.0,,1.0,84.0
29,"Dickson, Tory",6,4,7,13,1,1.0,,4.0,1.0,3.0,,,2.0,,,6.0,6.0,,1.0,,,1.0,83.0
13,"Giansiracusa, Daniel",8,5,5,13,3,,,2.0,,,,3.0,1.0,2.0,,6.0,6.0,1.0,3.0,,,,80.0
44,"Goodes, Brett",15,10,10,25,,,,2.0,4.0,4.0,1.0,2.0,,1.0,,8.0,17.0,1.0,,1.0,1.0,,91.0
16,"Griffen, Ryan",15,,7,22,,1.0,,7.0,1.0,8.0,5.0,1.0,1.0,1.0,,10.0,10.0,,,1.0,3.0,,82.0
24 ↑,"Hrovat, Nathan",10,3,7,17,,,,1.0,,4.0,4.0,1.0,1.0,1.0,,7.0,11.0,1.0,,,1.0,1.0,41.0
39 ↓,"Johannisen, Jason",6,,3,9,,,,,1.0,1.0,,3.0,,,,1.0,8.0,,,,1.0,,41.0
19,"Jones, Liam",5,3,1,6,2,1.0,,,,1.0,,,1.0,,,5.0,1.0,2.0,1.0,,,,80.0
21,"Liberatore, Tom",11,2,8,19,,,,1.0,,5.0,4.0,1.0,2.0,,,12.0,7.0,,,,3.0,,90.0
11,"Macrae, Jack",9,3,13,22,,,,4.0,2.0,6.0,2.0,6.0,2.0,3.0,,7.0,16.0,,,,4.0,1.0,78.0
27,"Minson, Will",6,,8,14,,,45.0,3.0,1.0,3.0,5.0,10.0,1.0,6.0,,10.0,5.0,,,6.0,,1.0,94.0
38,"Morris, Dale",4,5,8,12,,,,1.0,,,1.0,1.0,,1.0,,6.0,6.0,2.0,,3.0,,,98.0
2,"Murphy, Robert",15,1,8,23,,,,1.0,4.0,1.0,,4.0,,,,3.0,16.0,,,1.0,2.0,,88.0
23,"Roughead, Jordan",5,7,8,13,,,,6.0,2.0,,,2.0,,,,5.0,9.0,2.0,,8.0,,,95.0
14,"Smith, Clay",7,2,9,16,2,,,11.0,1.0,3.0,5.0,2.0,1.0,1.0,,9.0,7.0,,,,,,85.0
25,"Stevens, Koby",9,1,9,18,,,,3.0,,5.0,3.0,3.0,,1.0,,7.0,11.0,,,1.0,,1.0,80.0
9,"Stringer, Jake",4,1,5,9,1,1.0,,5.0,,1.0,1.0,2.0,,1.0,,3.0,6.0,,1.0,,,1.0,79.0
32,"Talia, Michael",14,5,18,32,,,,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,10.0,22.0,,,5.0,2.0,,99.0
15,"Tutt, Jason",11,1,7,18,2,,,1.0,,3.0,1.0,3.0,1.0,,,8.0,8.0,,,2.0,,,84.0
3,"Wallis, Mitch",6,3,9,15,1,,,4.0,1.0,3.0,2.0,3.0,,1.0,,5.0,12.0,,1.0,2.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,60,183,369,13,9.0,46.0,66.0,20.0,57.0,45.0,51.0,18.0,21.0,4.0,161.0,207.0,12.0,8.0,33.0,17.0,8.0,
Opposition,Opposition,176,76,122,298,12,11.0,43.0,71.0,41.0,36.0,36.0,44.0,22.0,18.0,2.0,122.0,175.0,11.0,8.0,47.0,24.0,4.0,
