Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",6,4,6,12,,,,,,3.0,1.0,,,,,,,,,,,,
10,"Ashcroft, Marcus",11,2,9,20,,1.0,,1.0,1.0,4.0,2.0,,,2.0,,,,,,,,,
17,"Bartlett, Trent",5,2,2,7,,,5.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
16,"Clarke, Matthew",3,1,3,6,,,10.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,
14,"Dickfos, Danny",5,1,5,10,,,1.0,1.0,5.0,,1.0,,1.0,,,,,,,,,,
32,"Hart, Shaun",19,4,8,27,,1.0,,4.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,
41,"Kennedy, Matthew",9,4,3,12,,,2.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,
18,"Lambert, Craig",7,,10,17,,,,2.0,2.0,1.0,7.0,1.0,2.0,3.0,,,,,,,,,
44,"Lappin, Nigel",10,2,4,14,1,,,3.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,
15,"Lawrence, Steven",9,3,4,13,,,,1.0,3.0,,2.0,,2.0,2.0,,,,,,,,,
11,"Lynch, Alastair",9,4,2,11,1,,3.0,2.0,5.0,,,,1.0,2.0,,,,,,,,,
42,"Lynch, Tristan",15,5,6,21,,,,7.0,1.0,5.0,1.0,,1.0,,,,,,,,,,
4,"McRae, Craig",13,2,6,19,1,1.0,,,1.0,6.0,,,,1.0,,,,,,,,,
7,"Molloy, Jarrod",2,,,2,,1.0,,,,,,,1.0,1.0,,,,,,,,,
6,"Power, Luke",5,1,4,9,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
28,"Robbins, Ben",9,2,7,16,,,,3.0,,3.0,3.0,,1.0,1.0,,,,,,,,,
5,"Scott, Brad",16,3,6,22,,,,2.0,6.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,
22,"Scott, Chris",12,6,9,21,3,1.0,,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,
38,"Scott, Dion",9,3,4,13,1,,10.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,
13,"Voss, Brett",9,2,2,11,,,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
3,"Voss, Michael",3,2,2,5,,,,1.0,,2.0,,2.0,,1.0,,,,,,,,,
33,"White, Darryl",8,6,9,17,,1.0,,1.0,,4.0,2.0,1.0,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,59,111,305,7,8.0,31.0,37.0,33.0,44.0,33.0,14.0,19.0,22.0,,,,,,,,,
Opposition,Opposition,211,87,135,346,17,19.0,46.0,23.0,31.0,62.0,30.0,16.0,22.0,19.0,6.0,,,,,,,,
