Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",26y 128d,99 (57-0-42 57.58%),56 (0.57),←,
24,"Burton, Brett",31y 83d,166 (90-0-76 54.22%),246 (1.48),←,
32,"Dangerfield, Patrick",19y 112d,19 (12-0-7 63.16%),16 (0.84),←,
11,"Doughty, Michael",29y 355d,159 (98-0-61 61.64%),40 (0.25),←,
36,"Goodwin, Simon",32y 212d,252 (144-0-108 57.14%),159 (0.63),←,
18,"Johncock, Graham",26y 278d,162 (92-0-70 56.79%),90 (0.56),←,
21,"Knights, Chris",22y 304d,63 (38-0-25 60.32%),39 (0.62),←,
20,"Maric, Ivan",23y 203d,43 (27-0-16 62.79%),18 (0.42),←,
41,"Martin, Brodie",20y 262d,2 (1-0-1 50.00%),1 (0.50),←,
23,"McLeod, Andrew",32y 356d,321 (177-0-144 55.14%),264 (0.82),←,
22,"Otten, Andy",20y 72d,19 (12-0-7 63.16%),1 (0.05),←,
40,"Porplyzia, Jason",24y 241d,61 (39-0-22 63.93%),94 (1.54),←,
3,"Reilly, Brent",25y 256d,106 (62-0-44 58.49%),41 (0.39),←,
25,"Rutten, Ben",26y 59d,119 (75-0-44 63.03%),5 (0.04),←,
29,"Sellar, James",20y 124d,5 (4-0-1 80.00%),,←,
12,"Shirley, Robert",29y 47d,146 (84-0-62 57.53%),28 (0.19),←,
27,"Stevens, Scott",27y 192d,117 (62-1-54 53.42%),81 (0.69),92 (52-0-40 56.52%),64 (0.70)
15,"Symes, Brad",24y 141d,49 (26-0-23 53.06%),5 (0.10),29 (18-0-11 62.07%),3 (0.10)
5,"Thompson, Scott",26y 134d,148 (87-0-61 58.78%),101 (0.68),109 (69-0-40 63.30%),84 (0.77)
4,"Tippett, Kurt",22y 79d,36 (21-0-15 58.33%),53 (1.47),←,
7,"van Berlo, Nathan",23y 50d,92 (57-0-35 61.96%),26 (0.28),←,
17,"Vince, Bernie",23y 297d,48 (31-0-17 64.58%),26 (0.54),←,
Totals,Totals,25y 165d,2232 (1296-1-935 58.06%),1390 (0.62),,
C,"Craig, Neil",53y 196d,121 (75-0-46 61.98%),,←,
