Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
43,"Barham, Jaxson",20y 356d,4 (2-0-2 50.00%),,←,
15,"Brown, Leigh",27y 77d,187 (81-1-105 43.58%),86 (0.46),6 (3-0-3 50.00%),2 (0.33)
16,"Brown, Nathan",20y 145d,30 (15-0-15 50.00%),6 (0.20),←,
18,"Clarke, Martin",21y 179d,41 (22-0-19 53.66%),14 (0.34),←,
32,"Cloke, Travis",22y 67d,85 (45-0-40 52.94%),102 (1.20),←,
14,"Corrie, Anthony",24y 323d,55 (24-0-31 43.64%),50 (0.91),2 (1-0-1 50.00%),2 (1.00)
25,"Fraser, Josh",27y 126d,181 (96-0-85 53.04%),145 (0.80),←,
24,"Lockyer, Tarkyn",29y 193d,198 (95-0-103 47.98%),121 (0.61),←,
8,"Lumumba, Heritier",22y 177d,67 (37-0-30 55.22%),3 (0.04),←,
30,"Macaffer, Brent",21y 72d,3 (1-0-2 33.33%),2 (0.67),←,
5,"Maxwell, Nick",25y 342d,100 (53-0-47 53.00%),26 (0.26),←,
11,"OBree, Shane",30y 57d,222 (110-0-112 49.55%),80 (0.36),203 (101-0-102 49.75%),77 (0.38)
10,"Pendlebury, Scott",21y 124d,62 (33-0-29 53.23%),38 (0.61),←,
35,"Prestigiacomo, Simon",31y 100d,202 (86-0-116 42.57%),3 (0.01),←,
23,"Rocca, Anthony",31y 269d,241 (117-0-124 48.55%),413 (1.71),219 (106-0-113 48.40%),402 (1.84)
39,"Shaw, Heath",23y 165d,74 (39-0-35 52.70%),18 (0.24),←,
22,"Sidebottom, Steele",18y 129d,1 (0-0-1 0.00%),,←,
28,"Stanley, Danny",21y 82d,5 (1-0-4 20.00%),,←,
36,"Swan, Dane",25y 75d,107 (55-0-52 51.40%),63 (0.59),←,
13,"Thomas, Dale",21y 324d,69 (38-0-31 55.07%),55 (0.80),←,
34,"Toovey, Alan",22y 49d,23 (13-0-10 56.52%),4 (0.17),←,
21,"Wellingham, Sharrod",20y 308d,14 (8-0-6 57.14%),7 (0.50),←,
Totals,Totals,24y 54d,1971 (971-1-999 49.26%),1236 (0.63),,
C,"Malthouse, Mick",55y 267d,595 (331-4-260 55.97%),,217 (108-0-109 49.77%),
