Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 214d,44 (17-1-26 39.77%),8 (0.18),←,
46,"Begley, Colm",20y 290d,13 (4-1-8 34.62%),5 (0.38),←,
20,"Black, Simon",28y 75d,203 (125-2-76 62.07%),129 (0.64),←,
17,"Brennan, Jared",22y 324d,49 (24-1-24 50.00%),26 (0.53),←,
16,"Brown, Jonathan",25y 231d,129 (87-1-41 67.83%),217 (1.68),←,
19,"Charman, Jamie",24y 336d,97 (59-2-36 61.86%),38 (0.39),←,
30,"Copeland, Robert",26y 22d,121 (73-1-47 60.74%),20 (0.17),←,
39,"Drummond, Josh",24y 59d,26 (10-1-15 40.38%),13 (0.50),←,
14,"Hadley, Richard",24y 80d,37 (22-1-14 60.81%),9 (0.24),←,
44,"Lappin, Nigel",30y 361d,265 (155-5-105 59.43%),174 (0.66),204 (123-4-77 61.27%),134 (0.66)
26,"Macdonald, Joel",22y 250d,34 (18-0-16 52.94%),5 (0.15),←,
9,"McGrath, Ashley",24y 28d,93 (52-1-40 56.45%),94 (1.01),←,
21,"Merrett, Daniel",22y 187d,36 (13-1-22 37.50%),16 (0.44),←,
8,"Notting, Tim",28y 239d,168 (101-2-65 60.71%),121 (0.72),←,
24,"Patfull, Joel",22y 192d,27 (9-1-17 35.19%),15 (0.56),←,
34,"Proud, Albert",18y 284d,1 (0-0-1 0.00%),,←,
35,"Rischitelli, Michael",21y 160d,34 (13-1-20 39.71%),15 (0.44),←,
29,"Roe, Jason",23y 96d,23 (8-0-15 34.78%),4 (0.17),←,
28,"Selwood, Troy",23y 47d,38 (14-1-23 38.16%),7 (0.18),←,
11,"Sherman, Justin",20y 142d,52 (20-1-31 39.42%),36 (0.69),←,
32,"Stiller, Cheynee",21y 45d,25 (7-1-17 30.00%),8 (0.32),←,
31,"Wood, Cameron",20y 105d,13 (3-0-10 23.08%),,←,
Totals,Totals,23y 204d,1528 (834-25-669 54.58%),960 (0.63),,
C,"Matthews, Leigh",55y 108d,429 (252-7-170 59.56%),,205 (127-2-76 62.44%),
