Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 294d,23 (8-0-15 34.78%),4 (0.17),5 (1-0-4 20.00%),
7,"Burgoyne, Peter",22y 92d,53 (21-1-31 40.57%),41 (0.77),←,
25,"Carr, Josh",20y 1d,1 (0-0-1 0.00%),,←,
35,"Cornes, Chad",20y 170d,14 (4-0-10 28.57%),11 (0.79),←,
28,"Daniels, Stephen",23y 240d,52 (21-2-29 42.31%),2 (0.04),←,
17,"Dew, Stuart",20y 256d,42 (17-1-24 41.67%),41 (0.98),←,
19,"Dickie, Donald",27y 358d,53 (21-2-30 41.51%),19 (0.36),←,
8,"Francis, Fabian",26y 189d,71 (29-1-41 41.55%),32 (0.45),48 (22-1-25 46.88%),15 (0.31)
10,"Francou, Josh",25y 267d,70 (30-2-38 44.29%),42 (0.60),←,
31,"French, Barnaby",24y 157d,30 (13-0-17 43.33%),14 (0.47),←,
18,"Harwood, Mark",22y 22d,24 (10-1-13 43.75%),18 (0.75),←,
38,"James, Roger",24y 192d,39 (17-1-21 44.87%),19 (0.49),←,
29,"Kingsley, Adam",24y 254d,65 (29-1-35 45.38%),18 (0.28),←,
9,"Lyle, Brayden",27y 55d,94 (44-2-48 47.87%),16 (0.17),68 (30-2-36 45.59%),11 (0.16)
3,"Montgomery, Brett",26y 334d,68 (41-1-26 61.03%),60 (0.88),8 (1-0-7 12.50%),6 (0.75)
13,"Morton, Danny",26y 304d,48 (11-1-36 23.96%),34 (0.71),18 (7-1-10 41.67%),17 (0.94)
14,"Paxman, Stephen",29y 148d,172 (52-1-119 30.52%),24 (0.14),70 (30-1-39 43.57%),6 (0.09)
2,"Primus, Matthew",25y 109d,70 (22-2-46 32.86%),21 (0.30),50 (21-2-27 44.00%),16 (0.32)
6,"Schofield, Jarrad",25y 91d,90 (50-0-40 55.56%),60 (0.67),27 (11-0-16 40.74%),26 (0.96)
36,"Stevens, Nick",20y 118d,46 (19-1-26 42.39%),26 (0.57),←,
16,"Tredrea, Warren",21y 128d,46 (19-0-27 41.30%),88 (1.91),←,
15,"Wilson, Michael",23y 161d,74 (32-2-40 44.59%),26 (0.35),←,
Totals,Totals,24y 96d,1245 (510-22-713 40.96%),616 (0.49),,
C,"Williams, Mark",41y 253d,31 (13-0-18 41.94%),,←,
