Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",20,6,8,28,,,,3.0,6.0,4.0,2.0,3.0,,1.0,,9.0,18.0,,,4.0,,,98.0
24,"Bews, Jed",2,1,3,5,,,,2.0,,2.0,,1.0,1.0,1.0,,3.0,4.0,,,1.0,,,87.0
46,"Blicavs, Mark",10,8,7,17,,,9.0,1.0,5.0,2.0,1.0,1.0,,1.0,,6.0,10.0,2.0,,2.0,,1.0,87.0
23 ↑,"Caddy, Josh",2,1,2,4,,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,2.0,1.0,,28.0
28,"Christensen, Allen",9,1,12,21,,,,4.0,1.0,1.0,3.0,4.0,1.0,1.0,,14.0,7.0,,,2.0,,1.0,78.0
22,"Duncan, Mitch",15,10,7,22,2,,,4.0,2.0,4.0,1.0,4.0,1.0,2.0,,7.0,15.0,,1.0,2.0,,1.0,86.0
44,"Enright, Corey",11,6,10,21,1,,,3.0,,,1.0,1.0,1.0,1.0,,5.0,17.0,,,3.0,,,90.0
29,"Guthrie, Cameron",10,3,8,18,,,,4.0,5.0,,5.0,2.0,,1.0,,7.0,12.0,,,1.0,,,80.0
26,"Hawkins, Tom",10,5,3,13,3,1.0,,2.0,,1.0,,1.0,2.0,,,7.0,6.0,1.0,4.0,1.0,,1.0,97.0
33,"Horlin-Smith, George",10,2,10,20,1,3.0,,4.0,,3.0,6.0,,1.0,,,10.0,10.0,,1.0,3.0,,,78.0
20,"Johnson, Steve",13,4,12,25,,,,6.0,1.0,8.0,6.0,4.0,,1.0,,14.0,12.0,,,5.0,,2.0,79.0
9,"Kelly, James",11,9,5,16,,,,4.0,4.0,3.0,,2.0,,,,3.0,13.0,3.0,,2.0,,1.0,85.0
39 ↓,"Kersten, Shane",5,3,,5,2,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,3.0,1.0,2.0,,,,78.0
13,"Lonergan, Tom",6,6,8,14,,,,2.0,1.0,,1.0,1.0,1.0,,,6.0,8.0,1.0,,3.0,,,86.0
4,"Mackie, Andrew",14,8,12,26,,1.0,,1.0,3.0,2.0,,,,,,5.0,20.0,,2.0,2.0,,,91.0
32,"Motlop, Steven",16,5,5,21,2,1.0,,,1.0,4.0,1.0,3.0,1.0,2.0,1.0,8.0,13.0,,,,1.0,1.0,79.0
21,"Murdoch, Jordan",12,8,1,13,,1.0,,5.0,3.0,6.0,,2.0,1.0,1.0,,3.0,11.0,,,,,1.0,86.0
25,"Rivers, Jared",7,5,2,9,,,,,3.0,,,,,,,2.0,7.0,,,6.0,,,93.0
14,"Selwood, Joel",15,7,11,26,2,,,9.0,1.0,5.0,5.0,4.0,3.0,2.0,2.0,13.0,14.0,1.0,1.0,1.0,,,90.0
16,"Simpson, Dawson",2,2,7,9,,,27.0,4.0,,1.0,1.0,1.0,,1.0,,3.0,6.0,,,1.0,,,71.0
7,"Taylor, Harry",6,2,5,11,,,,2.0,,2.0,2.0,,,,,4.0,7.0,1.0,,4.0,,,74.0
5,"Varcoe, Travis",8,4,5,13,,,,7.0,,3.0,1.0,,1.0,,,3.0,10.0,,,,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,106,143,357,13,11.0,36.0,68.0,36.0,53.0,37.0,36.0,14.0,17.0,3.0,136.0,225.0,10.0,11.0,45.0,2.0,10.0,
Opposition,Opposition,197,91,138,335,11,14.0,39.0,69.0,38.0,48.0,34.0,42.0,17.0,14.0,3.0,126.0,206.0,10.0,15.0,56.0,6.0,8.0,
