Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",18,4,4,22,1,1.0,,5.0,2.0,7.0,3.0,5.0,,,,6.0,15.0,,1.0,3.0,,2.0,80.0
17,"Bruce, Josh",1,2,4,5,,,5.0,4.0,,1.0,,,,,,1.0,4.0,,,2.0,,,87.0
25,"Cavarra, Ben",5,1,2,7,1,,,5.0,,2.0,,2.0,,1.0,,3.0,4.0,,,,,,70.0
9,"Crozier, Hayden",10,8,4,14,,,,2.0,3.0,,,,,,,3.0,11.0,1.0,1.0,3.0,,,80.0
35,"Daniel, Caleb",10,2,5,15,,1.0,,2.0,3.0,2.0,,1.0,,1.0,,3.0,8.0,,,1.0,1.0,,73.0
5,"Dunkley, Josh",4,3,15,19,,,1.0,7.0,,,2.0,1.0,,1.0,,8.0,11.0,,,,,,79.0
44,"English, Tim",3,2,3,6,1,,6.0,,,,1.0,1.0,,,,4.0,2.0,1.0,1.0,,,,84.0
43,"Gardner, Ryan",3,3,4,7,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,6.0,,,7.0,,,95.0
7,"Hunter, Lachie",15,8,9,24,,1.0,,2.0,2.0,6.0,2.0,7.0,3.0,,,6.0,17.0,,1.0,1.0,1.0,1.0,86.0
39,"Johannisen, Jason",15,3,6,21,,,,1.0,5.0,3.0,,1.0,,,,3.0,18.0,,,2.0,1.0,1.0,82.0
42,"Keath, Alex",8,6,5,13,,,,,1.0,,,1.0,,,,3.0,10.0,1.0,,5.0,1.0,,98.0
21,"Liberatore, Tom",10,1,10,20,1,,,2.0,3.0,1.0,5.0,4.0,1.0,1.0,,13.0,8.0,,,2.0,,,80.0
27,"Lipinski, Patrick",9,1,9,18,,3.0,,2.0,3.0,1.0,1.0,1.0,,,,5.0,11.0,,,2.0,,,78.0
11,"Macrae, Jack",9,3,17,26,,,1.0,8.0,2.0,3.0,5.0,3.0,1.0,,1.0,11.0,17.0,,,2.0,,1.0,80.0
16,"McLean, Toby",4,2,9,13,1,,,2.0,,2.0,,2.0,1.0,1.0,,4.0,9.0,,1.0,,,1.0,82.0
33,"Naughton, Aaron",3,4,7,10,,,,,,1.0,,3.0,,,,5.0,5.0,1.0,,1.0,,1.0,86.0
20,"Richards, Ed",5,2,2,7,,,,,,3.0,,1.0,,,,1.0,6.0,,,1.0,,1.0,76.0
6,"Smith, Bailey",12,2,14,26,1,,,,3.0,4.0,4.0,1.0,,,3.0,10.0,17.0,,,,,,76.0
23,"Vandermeer, Laitham",7,3,6,13,1,,,,,1.0,,4.0,1.0,3.0,,5.0,11.0,,1.0,2.0,,,76.0
3,"Wallis, Mitch",7,5,4,11,4,,,1.0,,2.0,,,,,2.0,8.0,3.0,3.0,4.0,3.0,,1.0,83.0
34,"Williams, Bailey",14,5,5,19,1,,,3.0,8.0,3.0,1.0,4.0,2.0,1.0,,5.0,10.0,,,2.0,,,88.0
10,"Wood, Easton",5,4,6,11,,,,1.0,,,,,1.0,,,4.0,7.0,,,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,74,150,327,12,8.0,13.0,49.0,37.0,43.0,25.0,43.0,10.0,10.0,6.0,112.0,210.0,7.0,10.0,43.0,4.0,9.0,
Opposition,Opposition,171,77,113,284,7,10.0,42.0,46.0,30.0,44.0,27.0,53.0,10.0,10.0,,114.0,170.0,10.0,13.0,42.0,1.0,5.0,
