North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",9,1,10,19,2,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,8.0,8.0,,,,,3.0,79.0
4,"Anthony, Liam",14,6,9,23,,,,3.0,3.0,5.0,2.0,3.0,1.0,,,5.0,18.0,,,,,,77.0
18,"Atley, Shaun",8,2,8,16,,,,1.0,2.0,4.0,,,1.0,,,2.0,14.0,,,3.0,,,95.0
3,"Bastinac, Ryan",6,1,12,18,,,,3.0,1.0,1.0,1.0,5.0,3.0,,,10.0,8.0,,,,,,78.0
33 ↑,"Campbell, Matt",4,2,4,8,,,,4.0,,3.0,1.0,,1.0,,,3.0,5.0,,,,,1.0,41.0
10,"Cunnington, Ben",4,1,8,12,,,,6.0,,,1.0,1.0,1.0,1.0,,7.0,6.0,,,,,1.0,62.0
27,"Edwards, Aaron",8,5,3,11,2,,,1.0,,1.0,,2.0,1.0,1.0,,5.0,6.0,1.0,3.0,3.0,,,93.0
11,"Firrito, Michael",9,5,9,18,,,,1.0,7.0,,,1.0,,,,2.0,12.0,,,9.0,2.0,,97.0
22,"Goldstein, Todd",5,1,5,10,,,18.0,4.0,1.0,4.0,2.0,3.0,,2.0,,6.0,3.0,1.0,,3.0,,1.0,80.0
23,"Harper, Kieran",9,3,6,15,1,1.0,,2.0,,4.0,,1.0,4.0,1.0,,9.0,6.0,1.0,1.0,2.0,,2.0,70.0
29,"Harvey, Brent",10,3,11,21,3,,,,,3.0,1.0,1.0,,,,6.0,15.0,,,,3.0,,91.0
34,"Macmillan, Jamie",7,2,3,10,1,,,1.0,2.0,6.0,1.0,2.0,,1.0,,2.0,7.0,,,2.0,1.0,,79.0
1,"McIntosh, Hamish",7,5,4,11,1,1.0,10.0,,,3.0,3.0,3.0,1.0,2.0,,8.0,3.0,3.0,2.0,2.0,,,85.0
42,"McMahon, Scott",7,5,8,15,,,,2.0,7.0,,,3.0,,1.0,,2.0,14.0,,,8.0,1.0,,97.0
41,"Mullett, Aaron",4,3,8,12,,,,2.0,2.0,1.0,,1.0,1.0,,,3.0,8.0,1.0,,1.0,2.0,,90.0
20,"Petrie, Drew",7,6,6,13,2,1.0,1.0,3.0,1.0,3.0,2.0,3.0,5.0,1.0,,8.0,6.0,2.0,2.0,5.0,1.0,1.0,97.0
9,"Swallow, Andrew",10,2,16,26,,,,5.0,4.0,4.0,8.0,2.0,1.0,1.0,,11.0,17.0,,,1.0,,,75.0
25 ↓,"Tarrant, Robbie",3,2,2,5,,,,1.0,1.0,,,,,,,2.0,3.0,,,2.0,,,45.0
12,"Thomas, Lindsay",17,7,1,18,2,2.0,,6.0,1.0,6.0,,6.0,1.0,1.0,,10.0,9.0,1.0,3.0,3.0,,,87.0
16,"Thompson, Scott",8,9,7,15,,,,5.0,4.0,,,4.0,3.0,2.0,,7.0,8.0,3.0,,5.0,1.0,,100.0
8,"Wells, Daniel",20,5,5,25,1,2.0,1.0,,3.0,5.0,3.0,3.0,,1.0,2.0,6.0,17.0,,3.0,1.0,,2.0,89.0
19,"Wright, Sam",8,4,9,17,,,,1.0,3.0,,,1.0,,,,8.0,9.0,3.0,,2.0,3.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,80,154,338,15,12.0,30.0,53.0,43.0,54.0,26.0,47.0,26.0,17.0,2.0,130.0,202.0,16.0,14.0,52.0,14.0,11.0,
Opposition,Opposition,222,105,128,350,14,20.0,44.0,46.0,35.0,67.0,40.0,56.0,17.0,26.0,4.0,152.0,200.0,22.0,19.0,45.0,8.0,10.0,
