Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,3,1,9,,,,,1.0,1.0,1.0,2.0,,3.0,,4.0,5.0,,,2.0,,,
26,"Bell, Peter",12,3,4,16,2,1.0,,1.0,2.0,3.0,4.0,2.0,3.0,,,10.0,8.0,,1.0,1.0,1.0,,
12,"Blakey, John",12,5,3,15,,,1.0,,6.0,2.0,2.0,3.0,,,,6.0,8.0,1.0,,,1.0,,
17,"Calthorpe, David",5,1,5,10,3,,,1.0,,1.0,,,1.0,,,8.0,2.0,1.0,1.0,1.0,,,
16,"Capuano, Mathew",3,3,2,5,,,7.0,,,,1.0,2.0,,,,1.0,4.0,,,,,,
18,"Carey, Wayne",7,3,4,11,2,2.0,,3.0,1.0,4.0,1.0,,1.0,4.0,,7.0,3.0,2.0,3.0,2.0,,,
23,"Clayton, Shane",13,4,4,17,2,,,,,4.0,,4.0,5.0,1.0,,10.0,7.0,1.0,,1.0,,,
6,"Grant, Shannon",17,5,7,24,2,,,2.0,4.0,5.0,3.0,,2.0,,,9.0,15.0,,,2.0,2.0,,
29,"Harvey, Brent",12,3,10,22,2,,,3.0,,3.0,5.0,4.0,1.0,,,13.0,10.0,1.0,,1.0,2.0,,
21,"Hewitt, Evan",,,,,,,,,,,,1.0,,,,,,,,,,,
34,"King, David",18,3,5,23,5,1.0,,5.0,,9.0,3.0,3.0,1.0,4.0,3.0,11.0,12.0,2.0,,2.0,1.0,,
27,"Lange, Adam",4,1,2,6,2,2.0,,2.0,,,,,,,,3.0,3.0,1.0,,1.0,,,
4,"Martyn, Mick",4,1,1,5,,,,,4.0,1.0,,,2.0,4.0,,2.0,2.0,,,1.0,1.0,,
5,"McCartney, Jason",6,5,2,8,,,,,3.0,,,2.0,,,,3.0,5.0,1.0,,,,,
31,"McKernan, Corey",14,10,5,19,3,,19.0,,,5.0,3.0,4.0,1.0,4.0,2.0,12.0,7.0,6.0,2.0,2.0,1.0,,
44,"Motlop, Shannon",5,,2,7,2,,,2.0,,1.0,,2.0,1.0,,,5.0,2.0,,,2.0,,,
39,"Pagan, Ryan",6,3,2,8,,,,2.0,1.0,1.0,2.0,1.0,,,,1.0,6.0,,,3.0,,,
28,"Pickett, Byron",14,2,3,17,,,1.0,4.0,3.0,,,3.0,1.0,1.0,,9.0,5.0,1.0,,1.0,2.0,,
13,"Pike, Martin",8,2,4,12,,,,4.0,5.0,,3.0,,,1.0,,5.0,7.0,,,1.0,,,
3,"Rawlings, Brady",8,3,1,9,,,,1.0,,5.0,1.0,,1.0,,,3.0,6.0,1.0,,,,,
24,"Sholl, Craig",2,1,2,4,1,,,,,,,,,,,2.0,2.0,,1.0,2.0,,,
7,"Simpson, Adam",21,4,5,26,1,,,3.0,2.0,10.0,8.0,6.0,1.0,2.0,,13.0,13.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,65,74,273,27,8.0,28.0,33.0,32.0,55.0,37.0,39.0,21.0,24.0,5.0,137.0,132.0,18.0,8.0,28.0,11.0,,
Opposition,Opposition,232,105,107,339,20,14.0,30.0,25.0,25.0,58.0,37.0,43.0,24.0,21.0,1.0,134.0,208.0,16.0,22.0,27.0,17.0,,
