Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",11,4,9,20,,,,9.0,1.0,4.0,2.0,6.0,,2.0,,6.0,14.0,,1.0,,,1.0,58.0
6,"Dawes, Chris",9,2,3,12,2,,1.0,5.0,,3.0,,6.0,2.0,,,7.0,5.0,1.0,1.0,2.0,,,81.0
17,"Frost, Sam",9,3,6,15,,,,4.0,2.0,3.0,,,2.0,,,6.0,9.0,1.0,,1.0,,1.0,74.0
36,"Garlett, Jeff",7,3,2,9,3,1.0,,3.0,,1.0,,,2.0,,,4.0,5.0,,3.0,,,,85.0
11,"Gawn, Max",9,5,8,17,,,41.0,8.0,1.0,2.0,3.0,7.0,1.0,4.0,,10.0,6.0,2.0,,6.0,,,81.0
43,"Harmes, James",6,1,7,13,,,,4.0,,2.0,3.0,3.0,,1.0,,6.0,7.0,,,1.0,,,82.0
1,"Hogan, Jesse",7,5,6,13,,1.0,,1.0,,2.0,,2.0,,,,6.0,7.0,2.0,1.0,1.0,,,93.0
29,"Hunt, Jayden",10,1,8,18,,,,3.0,1.0,4.0,,2.0,,,,5.0,14.0,,,3.0,,,88.0
39,"Jetta, Neville",3,1,10,13,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,7.0,,,3.0,,,86.0
45,"Jones, Matt",8,3,13,21,1,,,8.0,,1.0,2.0,,,,,9.0,14.0,,,,2.0,,79.0
2,"Jones, Nathan",13,1,21,34,,,,8.0,,6.0,2.0,4.0,1.0,2.0,,6.0,23.0,,,1.0,1.0,1.0,83.0
16,"Kent, Dean",16,5,9,25,1,1.0,,2.0,2.0,6.0,2.0,4.0,1.0,,1.0,5.0,19.0,,1.0,1.0,,,85.0
28,"McDonald, Oscar",7,2,7,14,,,,,4.0,3.0,,,,,,5.0,7.0,,,4.0,,,85.0
25,"McDonald, Tom",10,6,3,13,,,,2.0,4.0,1.0,,3.0,2.0,1.0,,5.0,9.0,2.0,,8.0,,,97.0
30,"Neal-Bullen, Alex",6,2,10,16,,,,3.0,1.0,4.0,,3.0,,,,6.0,10.0,,1.0,3.0,,,69.0
5,"Petracca, Christian",7,1,12,19,1,,,4.0,,4.0,2.0,1.0,1.0,,,11.0,9.0,,,2.0,,,78.0
15,"Stretch, Billy",7,3,15,22,,1.0,,5.0,,3.0,6.0,1.0,1.0,1.0,,11.0,11.0,,1.0,1.0,,,72.0
12,"Tyson, Dom",15,6,14,29,,1.0,1.0,10.0,2.0,5.0,3.0,7.0,,2.0,2.0,12.0,17.0,,,,,,78.0
23,"Vince, Bernie",15,4,8,23,,1.0,,2.0,3.0,5.0,5.0,7.0,2.0,5.0,,8.0,17.0,,,3.0,,1.0,85.0
7,"Viney, Jack",9,4,17,26,,,,7.0,,4.0,3.0,2.0,1.0,,,13.0,15.0,,3.0,2.0,,1.0,83.0
42,"Wagner, Josh",8,2,7,15,,,,5.0,1.0,1.0,2.0,3.0,1.0,1.0,,6.0,10.0,,,2.0,,,87.0
4,"Watts, Jack",9,2,7,16,,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,7.0,8.0,,,3.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,66,202,403,8,12.0,46.0,99.0,24.0,66.0,38.0,65.0,19.0,22.0,3.0,159.0,243.0,8.0,12.0,47.0,3.0,5.0,
Opposition,Opposition,184,57,128,312,10,6.0,44.0,85.0,48.0,37.0,42.0,47.0,22.0,19.0,3.0,144.0,168.0,9.0,8.0,45.0,1.0,4.0,
