Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Ackland, Cain",4,3,2,6,,,17.0,,,1.0,,4.0,,3.0,,1.0,4.0,,,3.0,,,56.0
31,"Bannister, Jordan",7,4,2,9,2,,,4.0,,5.0,1.0,1.0,2.0,1.0,,4.0,6.0,,1.0,1.0,1.0,1.0,97.0
7,"Bentick, Adam",7,6,12,19,,,,6.0,1.0,2.0,6.0,3.0,1.0,3.0,,10.0,8.0,,1.0,2.0,,,58.0
13,"Blackwell, Luke",6,3,4,10,,,,,1.0,2.0,,1.0,,1.0,,,10.0,,,,,,27.0
44,"Carrazzo, Andrew",12,8,16,28,1,,,5.0,,3.0,2.0,2.0,2.0,,3.0,11.0,18.0,,1.0,3.0,,,83.0
25,"Fevola, Brendan",7,2,4,11,2,2.0,,1.0,,1.0,,5.0,3.0,1.0,,6.0,5.0,,1.0,2.0,,1.0,96.0
14,"Fisher, Brad",8,7,5,13,3,,,3.0,,1.0,,,1.0,,,6.0,7.0,2.0,2.0,1.0,,1.0,97.0
4,"Gibbs, Bryce",6,2,2,8,,,,3.0,4.0,,,1.0,2.0,,,4.0,5.0,,,3.0,,,100.0
33,"Houlihan, Ryan",19,9,7,26,3,,,1.0,3.0,2.0,2.0,2.0,1.0,,,6.0,22.0,,,,,,95.0
43,"Koutoufides, Anthony",1,2,9,10,,,,3.0,,,2.0,1.0,,,,6.0,4.0,,,2.0,,,43.0
12,"Lappin, Matthew",13,8,5,18,,1.0,,2.0,1.0,4.0,2.0,2.0,2.0,,,6.0,12.0,1.0,3.0,1.0,,,92.0
3,"Murphy, Marc",11,4,7,18,1,,,1.0,3.0,2.0,,2.0,1.0,1.0,,4.0,14.0,,,1.0,1.0,2.0,85.0
17,"OhAilpin, Setanta",6,2,5,11,2,,11.0,4.0,,3.0,4.0,1.0,1.0,,,4.0,7.0,,1.0,1.0,,,58.0
2,"Russell, Jordan",11,7,5,16,,,,2.0,,6.0,2.0,1.0,1.0,,,8.0,8.0,1.0,,1.0,1.0,1.0,75.0
9,"Saddington, Jason",6,6,7,13,,,,,2.0,1.0,,3.0,,2.0,,3.0,10.0,,,9.0,,,100.0
29,"Scotland, Heath",17,10,6,23,,,,7.0,7.0,3.0,,2.0,,,,3.0,20.0,,,3.0,,,100.0
6,"Simpson, Kade",14,5,3,17,1,1.0,,5.0,2.0,4.0,3.0,2.0,2.0,,2.0,7.0,10.0,,2.0,1.0,2.0,,84.0
32,"Thornton, Bret",14,8,3,17,,1.0,,,5.0,,,1.0,1.0,,,2.0,14.0,,,7.0,1.0,,100.0
30,"Waite, Jarrad",10,6,3,13,4,,,5.0,,4.0,1.0,,1.0,,,4.0,7.0,1.0,1.0,5.0,1.0,2.0,98.0
1,"Walker, Andrew",22,6,4,26,1,,1.0,1.0,3.0,6.0,4.0,1.0,,1.0,1.0,6.0,18.0,,,1.0,5.0,1.0,87.0
8,"Whitnall, Lance",10,7,9,19,2,,,2.0,3.0,,1.0,,1.0,,,6.0,12.0,1.0,1.0,3.0,,,84.0
34,"Wiggins, Simon",11,10,12,23,,,,1.0,2.0,3.0,1.0,3.0,2.0,,,9.0,14.0,1.0,1.0,1.0,,3.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,125,132,354,22,9.0,29.0,56.0,37.0,53.0,31.0,38.0,24.0,13.0,6.0,116.0,235.0,7.0,15.0,51.0,12.0,12.0,
Opposition,Opposition,192,106,134,326,14,18.0,40.0,46.0,28.0,54.0,40.0,53.0,13.0,24.0,,121.0,212.0,14.0,17.0,48.0,19.0,9.0,
