Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",11,4,10,21,1,2.0,,2.0,,7.0,5.0,3.0,2.0,1.0,,14.0,7.0,2.0,3.0,1.0,1.0,1.0,84.0
36,"Cleary, Luke",,,,,,,,,,,,,,,,,,,,,,,
31,"Dale, Bailey",20,2,8,28,1,,,,5.0,5.0,,3.0,1.0,1.0,,8.0,19.0,,,,4.0,,81.0
35,"Daniel, Caleb",17,4,9,26,,,,2.0,5.0,3.0,,1.0,1.0,1.0,,3.0,18.0,,,,4.0,2.0,83.0
5,"Dunkley, Josh",10,12,15,25,2,,,7.0,1.0,3.0,2.0,,3.0,,1.0,5.0,20.0,,2.0,1.0,,2.0,85.0
15,"Duryea, Taylor",14,7,5,19,1,,,3.0,,5.0,1.0,2.0,1.0,,,6.0,13.0,1.0,,2.0,,,84.0
44,"English, Tim",14,4,11,25,1,1.0,28.0,4.0,,6.0,7.0,,5.0,,3.0,14.0,8.0,2.0,1.0,4.0,1.0,1.0,80.0
43,"Gardner, Ryan",6,4,9,15,,,,2.0,4.0,1.0,,4.0,,3.0,,5.0,10.0,,,8.0,,,93.0
42,"Keath, Alex",7,5,6,13,2,,,1.0,2.0,2.0,,2.0,,1.0,,4.0,10.0,1.0,,2.0,1.0,,91.0
24,"Khamis, Buku",6,3,2,8,1,2.0,,3.0,,,,4.0,2.0,1.0,,3.0,4.0,,2.0,1.0,,,64.0
21,"Liberatore, Tom",6,1,14,20,1,,,7.0,1.0,1.0,10.0,3.0,1.0,1.0,,15.0,8.0,,,3.0,,2.0,85.0
11,"Macrae, Jack",13,4,17,30,,,,6.0,1.0,7.0,5.0,4.0,1.0,1.0,,7.0,23.0,,,3.0,,3.0,77.0
27,"McComb, Robbie",6,2,8,14,1,,,2.0,,3.0,,,1.0,,,5.0,9.0,,,1.0,,1.0,82.0
30,"McNeil, Lachlan",10,6,4,14,2,,,4.0,,4.0,,1.0,1.0,1.0,,2.0,13.0,1.0,1.0,,,,76.0
33,"Naughton, Aaron",8,3,3,11,4,1.0,,3.0,,2.0,,4.0,1.0,1.0,,4.0,8.0,1.0,3.0,1.0,,,84.0
22,"OBrien, Tim",9,7,2,11,,,,2.0,3.0,1.0,,,,,,,11.0,,,6.0,,,83.0
20,"Richards, Ed",11,2,5,16,,,,1.0,3.0,5.0,,2.0,1.0,,,4.0,11.0,,,3.0,2.0,,84.0
28,"Scott, Anthony",6,2,7,13,1,,,4.0,1.0,1.0,3.0,1.0,2.0,1.0,,8.0,6.0,,,1.0,,1.0,79.0
41,"Sweet, Jordon",1,1,5,6,,,16.0,2.0,,,,1.0,,1.0,,1.0,5.0,,,1.0,,,71.0
1,"Treloar, Adam",16,9,19,35,1,2.0,,2.0,,7.0,4.0,4.0,,,2.0,13.0,21.0,,2.0,1.0,,,87.0
19,"Weightman, Cody",9,5,3,12,2,1.0,,,1.0,,1.0,2.0,,,,6.0,6.0,3.0,4.0,1.0,,,80.0
14,"West, Rhylee",5,4,8,13,2,,,1.0,,1.0,1.0,3.0,,2.0,,6.0,9.0,,2.0,1.0,,3.0,80.0
34,"Williams, Bailey",13,2,10,23,2,,,2.0,1.0,4.0,2.0,1.0,3.0,,,6.0,16.0,,,,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,93,180,398,25,11.0,44.0,60.0,28.0,68.0,41.0,45.0,26.0,16.0,6.0,139.0,255.0,11.0,20.0,41.0,13.0,17.0,
Opposition,Opposition,208,106,120,328,9,6.0,23.0,60.0,40.0,37.0,30.0,53.0,16.0,26.0,,112.0,217.0,9.0,8.0,37.0,1.0,5.0,
