Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Biddiscombe, Craig",21y 195d,23 (16-1-6 71.74%),4 (0.17),←,
9,"Bizzell, Clint",21y 280d,6 (2-0-4 33.33%),1 (0.17),←,
8,"Burns, Ronnie",25y 22d,47 (28-1-18 60.64%),86 (1.83),←,
33,"Corrigan, Paul",20y 248d,17 (10-0-7 58.82%),2 (0.12),←,
43,"Finocchiaro, Tim",18y 289d,1 (1-0-0 100.00%),,←,
7,"Graham, Ben",24y 153d,75 (50-0-25 66.67%),6 (0.08),←,
19,"Hall, Derek",27y 126d,55 (36-1-18 66.36%),62 (1.13),53 (34-1-18 65.09%),59 (1.11)
32,"Hocking, Garry",29y 178d,209 (123-2-84 59.33%),199 (0.95),←,
13,"Kilpatrick, Glenn",25y 218d,63 (36-0-27 57.14%),8 (0.13),37 (22-0-15 59.46%),4 (0.11)
1,"King, Steven",19y 133d,37 (20-0-17 54.05%),11 (0.30),←,
29,"Lowther, Daniel",20y 350d,5 (3-0-2 60.00%),2 (0.40),←,
21,"Mansfield, Michael",26y 239d,143 (86-1-56 60.49%),83 (0.58),←,
17,"McGrath, Tim",27y 179d,147 (94-1-52 64.29%),12 (0.08),140 (90-1-49 64.64%),12 (0.09)
28,"McKinnon, Martin",22y 273d,70 (37-1-32 53.57%),39 (0.56),45 (27-1-17 61.11%),32 (0.71)
31,"Mensch, David",25y 233d,77 (55-0-22 71.43%),80 (1.04),←,
39,"Milburn, Darren",20y 354d,12 (5-0-7 41.67%),6 (0.50),←,
15,"Riccardi, Peter",25y 108d,127 (81-1-45 64.17%),124 (0.98),←,
27,"Sanderson, Brenton",24y 36d,67 (39-1-27 58.96%),18 (0.27),57 (37-1-19 65.79%),13 (0.23)
37,"Simpson, Sean",27y 353d,109 (65-1-43 60.09%),17 (0.16),102 (64-1-37 63.24%),16 (0.16)
4,"Snell, Jason",20y 251d,15 (9-0-6 60.00%),17 (1.13),←,
14,"Spinks, Brett",24y 148d,23 (13-0-10 56.52%),20 (0.87),2 (1-0-1 50.00%),6 (3.00)
26,"Stoneham, Barry",30y 54d,196 (115-2-79 59.18%),168 (0.86),←,
Totals,Totals,24y 51d,1524 (924-13-587 60.63%),965 (0.63),,
C,"Ayres, Gary",37y 188d,74 (47-1-26 64.19%),,←,
