North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Edwards, Aaron",10,7,2,12,1,,,,,3.0,,1.0,1.0,,,3.0,9.0,1.0,,5.0,,,97.0
11,"Firrito, Michael",10,9,12,22,,,,4.0,6.0,2.0,2.0,1.0,1.0,,,9.0,13.0,1.0,,,1.0,,89.0
38,"Gibson, Josh",9,2,11,20,,,,3.0,2.0,1.0,2.0,2.0,3.0,1.0,,9.0,12.0,,,4.0,,2.0,95.0
22,"Goldstein, Todd",4,3,2,6,1,,4.0,1.0,,1.0,,,,,,3.0,3.0,1.0,1.0,1.0,,,51.0
17,"Grima, Nathan",9,9,10,19,,,,2.0,2.0,1.0,2.0,1.0,,,,5.0,14.0,2.0,,7.0,,,95.0
31,"Hale, David",8,7,3,11,5,1.0,,1.0,,1.0,,1.0,,1.0,2.0,5.0,6.0,2.0,5.0,,,,89.0
39,"Harding, Leigh",11,6,4,15,1,1.0,,,3.0,1.0,1.0,1.0,1.0,,,4.0,10.0,1.0,1.0,2.0,1.0,,88.0
1,"McIntosh, Hamish",9,6,5,14,,,11.0,2.0,,3.0,1.0,,,,,1.0,11.0,,,4.0,,,72.0
42,"McMahon, Scott",15,4,5,20,,,,4.0,6.0,4.0,,2.0,2.0,1.0,,8.0,11.0,,,5.0,3.0,,97.0
20,"Petrie, Drew",8,6,8,16,1,,,4.0,1.0,3.0,3.0,,3.0,,3.0,8.0,9.0,1.0,1.0,8.0,1.0,2.0,88.0
5,"Power, Sam",14,3,8,22,,,,2.0,,4.0,1.0,,,,,5.0,17.0,,,2.0,,,59.0
3,"Rawlings, Brady",7,4,17,24,1,,,5.0,,1.0,4.0,3.0,,1.0,,5.0,18.0,,,,1.0,,81.0
15,"Ross, Ben",9,2,5,14,,2.0,,4.0,1.0,3.0,,2.0,,,,1.0,13.0,,,,,,85.0
7,"Simpson, Adam",10,3,13,23,,,,2.0,2.0,3.0,6.0,1.0,1.0,1.0,,11.0,13.0,1.0,,6.0,,,73.0
9,"Swallow, Andrew",3,1,17,20,,,,7.0,1.0,,6.0,,3.0,,,16.0,5.0,,,,,,63.0
12,"Thomas, Lindsay",15,6,4,19,,3.0,,5.0,1.0,5.0,,3.0,,,,5.0,14.0,,1.0,2.0,,2.0,87.0
16,"Thompson, Scott",4,3,8,12,,,,3.0,3.0,,,,1.0,,,6.0,6.0,,,8.0,,,91.0
14,"Urquhart, Gavin",10,3,9,19,,,,2.0,5.0,2.0,1.0,4.0,,2.0,,5.0,13.0,,,,1.0,,91.0
35,"Warren, Ben",8,6,1,9,2,3.0,,2.0,,2.0,,1.0,1.0,1.0,,1.0,8.0,,3.0,,,,88.0
8,"Wells, Daniel",14,6,3,17,1,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,5.0,12.0,,,,,2.0,81.0
37,"Wright, Sam",10,7,4,14,1,2.0,,,,1.0,1.0,,,,,5.0,9.0,,3.0,1.0,,1.0,79.0
19,"Ziebell, Jack",10,3,2,12,,,,2.0,,,,2.0,,,,5.0,8.0,1.0,,1.0,,,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,106,153,360,14,14.0,15.0,57.0,35.0,43.0,31.0,27.0,19.0,9.0,5.0,125.0,234.0,11.0,15.0,56.0,8.0,9.0,
Opposition,Opposition,173,75,158,331,12,13.0,52.0,55.0,24.0,54.0,25.0,42.0,9.0,19.0,1.0,119.0,211.0,9.0,11.0,47.0,13.0,10.0,
