Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",25y 3d,105 (73-1-31 70.00%),82 (0.78),←,
29,"Broomhead, Tim",21y 26d,10 (3-0-7 30.00%),11 (1.10),←,
16,"Brown, Nathan",26y 121d,96 (61-1-34 64.06%),7 (0.07),←,
32,"Cloke, Travis",28y 43d,219 (138-2-79 63.47%),398 (1.82),←,
25,"Crisp, Jack",21y 197d,21 (9-0-12 42.86%),12 (0.57),3 (2-0-1 66.67%),2 (0.67)
2,"Dwyer, Sam",28y 231d,35 (19-0-16 54.29%),20 (0.57),←,
5,"Elliott, Jamie",22y 239d,55 (35-0-20 63.64%),74 (1.35),←,
45,"Frost, Jack",23y 51d,27 (14-0-13 51.85%),,←,
44,"Gault, Corey",22y 171d,2 (1-0-1 50.00%),3 (1.50),←,
6,"Goldsack, Tyson",27y 330d,127 (82-0-45 64.57%),47 (0.37),←,
4,"Grundy, Brodie",21y 2d,25 (14-0-11 56.00%),5 (0.20),←,
33,"Karnezis, Patrick",22y 359d,22 (4-0-18 18.18%),25 (1.14),1 (1-0-0 100.00%),1 (1.00)
8,"Langdon, Tom",20y 312d,22 (12-0-10 54.55%),,←,
43,"Oxley, Adam",22y 167d,5 (4-0-1 80.00%),1 (0.20),←,
10,"Pendlebury, Scott",27y 100d,195 (127-2-66 65.64%),126 (0.65),←,
31,"Ramsay, Jackson",20y 148d,5 (3-0-2 60.00%),,←,
40,"Seedsman, Paul",23y 85d,39 (21-0-18 53.85%),13 (0.33),←,
36,"Swan, Dane",31y 51d,239 (148-2-89 62.34%),192 (0.80),←,
34,"Toovey, Alan",28y 25d,134 (91-2-41 68.66%),9 (0.07),←,
18,"Varcoe, Travis",27y 7d,141 (116-0-25 82.27%),132 (0.94),3 (2-0-1 66.67%),2 (0.67)
9,"White, Jesse",27y 98d,92 (47-2-43 52.17%),98 (1.07),21 (12-0-9 57.14%),25 (1.19)
26,"Williams, Marley",21y 269d,40 (23-0-17 57.50%),4 (0.10),←,
Totals,Totals,24y 204d,1656 (1045-12-599 63.10%),1259 (0.76),,
C,"Buckley, Nathan",42y 265d,73 (44-0-29 60.27%),,←,
